duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
128.454771,17,11 0 2 5 6 2 3 10 8 4 9 7 0 2 5 0 8,1,83692,113,13,22,12.55390429
53.617153,17,6 10 11 1 2 1 3 7 5 10 7 7 3 0 1 5 0,1,47421,25,13,19,11.35122001
179.119224,17,3 3 0 4 9 4 5 5 4 8 0 4 7 2 7 2 1,1,72804,27,15,19,12.26700714
20.79133,17,3 4 9 0 0 0 5 6 1 0 5 1 8 8 7 3 5,1,15196,11,11,16,10.64130077
139.36733,17,7 9 4 5 0 9 1 1 4 0 1 11 6 10 0 1 9,0,100001,-1,-1,22,13.05858284
0.456685,17,7 4 8 9 1 3 1 1 6 4 4 2 11 1 3 4 1,1,169,19,7,9,5.523539928
2.688263,17,5 9 7 8 7 2 1 8 5 1 3 2 9 11 0 3 8,1,3786,17,9,13,8.591246757
37.878255,17,0 4 8 0 5 5 2 11 10 10 9 0 0 2 11 9 9,1,30398,55,13,20,12.21171312
23.409167,17,4 3 2 4 9 0 10 1 9 10 6 11 11 0 8 0 0,1,19195,93,13,19,10.57929078
8.14994,18,7 0 9 9 2 3 4 2 2 7 9 11 2 10 9 6 8 7,1,8641,60,12,18,10.02943305
18.167667,18,0 1 0 0 8 10 7 9 11 11 3 11 11 0 1 9 8 5,1,15302,18,10,22,12.04572242
165.010602,18,7 4 0 2 10 1 10 6 5 4 6 10 7 9 6 5 8 5,0,100001,-1,-1,20,12.09658931
119.5541,18,5 5 4 11 2 2 4 1 0 9 5 2 2 4 9 7 7 6,1,52929,80,14,25,13.99289109
10.114748,18,6 9 0 10 8 5 8 0 7 8 6 4 6 10 5 10 3 8,1,10828,60,12,16,9.987203508
16.032801,18,6 9 5 7 6 5 0 4 5 2 2 2 5 6 3 3 7 5,1,11531,82,10,18,11.30480021
90.495953,18,10 5 3 5 7 2 2 11 4 8 6 5 4 9 9 5 10 9,1,61524,34,12,20,11.91656558
1.975666,18,10 8 8 1 8 3 5 10 9 2 1 1 3 10 0 4 3 4,1,2283,10,8,13,8.048004875
57.143622,18,2 6 6 1 2 4 5 9 2 9 10 9 4 2 11 8 8 0,1,42287,38,14,20,11.1418964
100.974975,18,3 5 0 2 5 8 6 7 8 0 0 2 0 2 5 3 1 5,1,60303,50,16,21,12.63898764
115.598073,18,7 7 3 6 11 4 1 5 8 9 10 1 4 2 6 1 3 5,1,69962,26,12,19,12.38769043
56.311613,18,3 6 3 4 7 6 8 9 5 1 2 0 5 8 5 9 7 6,1,44401,94,16,22,13.42958549
24.334215,18,1 0 11 9 10 5 1 4 3 4 4 4 11 9 0 11 11 8,1,23086,26,14,20,12.11486941
25.542593,18,0 9 4 3 3 5 1 2 9 9 10 9 1 11 3 8 4 4,1,15025,32,12,20,12.60863251
1.485037,18,8 8 7 11 2 1 6 9 2 3 4 7 10 8 8 7 11 8,1,1205,112,10,14,8.470297584
0.143637,18,2 3 7 5 10 3 1 10 3 10 5 2 9 2 7 11 6 6,1,198,22,8,9,6.036448598
178.589401,18,8 9 10 0 4 4 2 4 6 11 1 10 7 0 0 8 4 3,0,100001,-1,-1,21,12.69086693
43.869471,18,4 6 7 6 8 7 10 8 0 9 11 9 5 2 9 0 3 2,1,37822,90,12,21,11.88550681
207.864743,18,5 4 8 8 0 7 9 0 3 1 9 6 9 8 0 10 7 11,0,100001,-1,-1,22,12.94760561
11.132098,18,7 2 3 0 7 11 1 5 7 3 1 3 10 7 10 5 5 10,1,6230,14,12,17,11.89356874
257.659969,19,1 3 1 8 0 11 4 2 9 6 5 0 0 1 2 0 0 11 4,0,100001,-1,-1,21,12.60985879
157.470259,19,4 7 3 10 11 10 5 5 6 5 5 1 3 11 7 7 9 11 4,0,100001,-1,-1,20,12.54498775
15.257934,19,7 4 5 4 4 4 5 6 9 2 9 6 3 6 7 5 4 6 7,1,13853,17,9,19,11.16962618
17.802169,19,11 8 11 9 10 6 3 3 2 7 10 5 4 11 4 6 7 6 9,1,17609,43,9,18,10.58941769
129.269973,19,9 1 9 2 9 2 6 3 3 1 9 11 0 5 9 4 0 5 1,1,69030,35,9,22,12.43814924
184.75295,19,0 1 8 5 3 7 3 10 3 11 3 6 2 0 11 0 7 0 5,0,100001,-1,-1,21,12.44447147
39.351127,19,4 4 5 2 5 8 10 5 5 8 8 0 11 4 11 2 6 1 11,1,28401,81,13,19,12.01117413
75.313763,19,10 9 0 3 1 4 8 3 4 8 8 0 10 7 5 7 10 3 1,1,53974,195,13,19,12.30519178
11.936506,19,9 7 4 8 3 11 9 6 3 5 5 4 7 2 1 10 11 8 8,1,8980,23,11,16,10.51673206
142.401445,19,11 8 10 3 7 3 10 0 5 8 1 8 7 4 8 8 7 6 6,0,100001,-1,-1,20,11.99703814
96.884195,19,2 0 9 0 0 0 7 11 2 9 2 1 2 9 8 4 4 6 10,1,57216,67,11,18,12.07968127
6.733844,19,3 2 5 1 3 7 0 1 10 0 2 1 5 4 9 0 0 10 6,1,4333,53,13,17,9.641402921
84.756897,19,6 1 1 1 3 11 0 7 10 0 4 5 0 9 5 10 9 7 5,1,66983,37,15,20,12.32112542
12.527186,19,6 6 8 8 9 9 5 2 2 10 10 11 3 8 10 8 8 6 6,1,12269,37,13,17,10.57113365
16.434643,19,1 0 2 9 6 7 0 1 0 8 3 1 1 10 11 10 6 5 3,1,16638,73,11,18,10.14079051
132.147756,19,1 0 11 8 10 10 1 10 9 6 4 6 1 5 0 4 11 7 8,0,100001,-1,-1,21,12.47671371
214.718696,19,0 11 0 8 4 9 5 0 10 7 5 9 11 10 10 8 6 6 3,0,100001,-1,-1,21,13.3320353
85.221076,19,6 3 4 2 9 11 0 10 3 0 1 4 1 10 5 9 5 5 8,1,61291,17,11,20,13.19507542
186.601074,19,1 10 1 4 0 3 6 9 10 6 11 8 4 0 0 4 7 6 1,0,100001,-1,-1,21,13.35521239
166.150222,19,5 8 11 3 7 8 1 9 2 5 0 2 3 8 10 7 4 5 2,0,100001,-1,-1,20,12.95399341
3.319908,20,10 11 4 8 1 11 8 9 4 0 7 2 4 4 2 9 0 9 2 4,1,3368,70,10,16,10.56773064
3.787483,20,11 11 2 9 11 8 11 8 9 0 11 7 5 6 1 1 3 1 5 6,1,4203,32,12,17,9.586179838
0.508281,20,7 0 5 5 0 7 11 1 0 2 0 1 1 4 1 10 1 5 1 9,1,717,14,12,13,8.025382895
11.250181,20,2 4 3 10 7 9 6 7 7 5 4 6 5 0 1 3 2 1 10 0,1,11693,104,14,18,10.83888699
18.559837,20,4 2 4 5 0 0 5 3 5 9 9 10 1 6 5 10 11 7 4 5,1,17499,40,14,17,10.18722101
15.493496,20,11 3 2 1 8 8 11 6 3 5 8 4 2 5 0 4 8 11 11 8,1,14199,68,12,16,9.976661003
52.738641,20,1 8 0 1 5 5 3 10 1 11 0 7 9 6 10 8 5 4 4 5,1,37134,108,12,20,12.2519962
33.331981,20,8 5 3 4 1 10 1 8 11 10 2 3 3 6 6 5 6 8 7 7,1,22664,24,10,21,13.01719174
25.328728,20,6 7 4 0 8 3 8 9 9 10 11 11 4 7 7 5 9 9 11 0,1,26246,26,10,16,10.05204051
6.79639,20,9 6 2 5 8 10 3 1 9 2 3 10 8 7 4 6 8 1 10 6,1,8056,24,12,16,9.709147971
60.039892,20,3 6 4 7 11 3 6 3 2 1 4 5 10 6 1 6 10 0 2 6,1,55579,40,12,18,11.115911
151.060321,20,4 6 4 9 9 8 6 3 6 2 6 4 2 0 10 3 10 3 2 11,1,94938,116,12,21,12.6060638
19.000496,20,11 7 11 7 2 0 4 1 0 8 11 3 4 7 2 9 9 1 4 4,1,16453,30,16,19,12.16271126
0.15177,20,8 0 2 2 11 11 10 10 2 9 0 9 1 6 2 3 8 1 3 4,1,163,10,8,9,6.036514523
116.49256,20,6 5 10 3 7 6 10 11 1 3 8 7 4 9 2 2 3 2 9 10,0,100001,-1,-1,21,12.12896598
15.385214,20,9 9 0 11 8 0 0 0 2 7 6 9 0 8 7 5 5 7 9 0,1,10347,76,12,17,11.30643726
28.244278,20,0 2 4 4 5 5 3 6 3 2 1 9 2 5 3 0 0 7 6 8,1,26868,40,10,18,11.11388359
0.251908,20,9 7 7 5 3 11 8 4 2 7 5 4 5 9 2 11 2 7 0 10,1,262,52,8,9,6.890186635
83.63938,20,2 6 4 1 2 6 6 7 7 0 4 7 0 10 3 7 5 10 1 3,1,53663,44,12,20,12.35946775
71.217557,20,7 3 6 6 1 0 8 3 10 6 6 4 6 5 5 0 9 1 9 6,1,48483,64,12,20,12.23853069
4.359958,21,6 4 0 7 0 11 8 8 10 2 10 3 11 6 10 3 11 1 4 9 11,1,5564,73,13,17,10.32353917
25.23372,21,9 4 11 2 10 2 10 1 8 11 1 6 6 2 4 3 5 9 10 2 0,1,23419,29,11,19,11.45219394
97.492541,21,2 7 0 10 6 11 0 10 3 6 7 0 0 3 1 10 1 2 1 0 4,1,59331,59,15,21,12.96808397
25.771172,21,8 4 3 4 3 7 0 8 8 11 0 1 0 4 7 10 0 3 8 7 10,1,20325,35,9,18,10.96602715
29.806826,21,11 7 11 9 0 9 0 9 6 6 3 3 5 2 7 3 3 4 8 7 0,1,24855,35,9,19,11.20163224
260.118316,21,8 4 3 2 10 9 8 4 4 2 9 1 0 1 9 4 5 2 11 11 6,0,100001,-1,-1,21,13.41271331
42.391324,21,2 5 4 5 9 11 11 1 9 8 8 6 4 4 0 10 11 4 2 6 11,1,36399,21,15,21,11.58695826
40.219354,21,1 10 3 1 1 2 4 7 6 5 2 3 6 7 9 0 0 5 10 1 1,1,24437,35,11,19,11.4933426
214.516641,21,5 0 11 0 4 8 4 5 6 8 8 4 8 1 9 4 11 10 0 4 0,1,88848,145,15,22,13.68560293
211.514218,21,8 8 8 0 9 10 2 9 0 2 7 5 7 8 9 0 9 8 7 6 8,0,100001,-1,-1,20,13.12043757
108.6918,21,6 10 10 8 5 6 10 10 1 0 9 4 4 7 4 2 0 4 7 8 9,1,78691,33,13,21,13.31261143
161.879381,21,10 11 10 7 2 6 5 9 8 11 2 2 9 0 4 2 11 6 10 5 3,0,100001,-1,-1,20,12.31295115
146.055506,21,6 4 8 8 6 3 2 0 2 5 10 10 7 7 2 3 10 5 2 2 1,0,100001,-1,-1,20,12.50068198
4.611634,21,0 4 9 1 8 3 11 0 1 2 9 2 1 11 6 1 3 0 1 8 6,1,3262,61,7,15,9.623102838
79.755503,21,8 10 5 2 2 2 9 7 9 10 3 0 8 4 6 9 0 8 7 0 7,1,55861,113,11,20,12.72584387
46.342494,21,1 4 3 2 2 3 0 9 2 7 9 11 9 6 5 2 9 2 3 7 3,1,35140,103,11,19,12.60816143
91.252257,21,3 11 0 10 10 7 11 3 3 3 4 0 2 2 9 8 11 6 6 7 10,1,49471,13,13,21,12.52823944
13.696738,21,0 11 7 3 4 5 1 3 6 7 10 7 3 10 5 8 9 9 9 1 5,1,14977,17,11,17,10.01059471
159.896569,21,3 4 6 8 1 8 11 2 1 3 2 0 2 9 7 0 2 1 10 6 11,1,90750,99,15,22,14.60646466
201.22254,21,10 8 7 6 1 2 10 1 1 6 6 7 10 0 0 8 8 0 10 8 1,0,100001,-1,-1,21,13.19192856
253.459479,22,0 5 9 6 1 10 11 9 4 2 4 8 10 7 3 10 5 6 11 3 7 10,0,100001,-1,-1,21,13.8205633
4.927736,22,3 6 2 9 8 9 2 10 8 11 2 4 5 10 8 7 10 7 0 1 4 1,1,5160,56,10,16,9.821840823
21.645994,22,2 1 3 0 4 5 1 9 11 10 0 3 6 3 4 7 4 7 3 2 4 9,1,18061,64,12,20,11.31155127
142.763901,22,5 8 8 1 2 3 5 8 1 2 6 3 7 6 4 8 8 4 2 1 2 4,0,100001,-1,-1,22,13.47580083
67.207802,22,11 6 3 5 3 3 6 5 6 6 4 3 2 0 1 10 0 2 2 11 8 6,1,43391,40,12,19,12.11178514
13.501015,22,2 6 7 7 10 1 9 2 0 10 0 5 7 3 5 9 7 6 4 0 8 0,1,11145,40,10,17,9.712238692
133.671747,22,3 7 6 11 4 4 5 5 4 8 5 7 7 11 1 8 3 3 4 11 8 7,1,75730,80,14,21,12.9622505
254.69409,22,1 6 1 9 7 4 7 4 11 7 3 2 11 6 8 6 2 10 1 3 10 10,0,100001,-1,-1,21,14.45557687
162.983353,22,8 4 11 1 1 9 5 4 7 11 2 7 10 3 11 10 6 3 5 1 8 9,0,100001,-1,-1,23,14.44919368
8.880559,22,6 1 10 2 0 7 5 3 11 8 6 1 4 11 8 7 8 8 10 8 3 4,1,7671,38,10,16,9.850069589
117.49206,22,5 3 8 5 3 1 4 5 6 10 0 10 9 5 3 11 11 4 11 10 5 9,1,72017,64,12,21,12.04585822
365.889651,22,0 3 6 8 8 0 8 5 8 11 10 11 0 1 0 7 7 7 0 8 9 4,0,100001,-1,-1,21,13.18986652
111.609515,22,8 8 7 11 2 3 4 9 1 8 11 1 3 0 7 9 2 11 0 5 2 11,0,100001,-1,-1,20,12.43806298
45.285611,22,9 2 10 9 11 8 4 11 10 5 8 0 2 5 5 6 7 5 2 7 2 10,1,34676,66,14,18,12.02722985
95.093092,22,5 3 7 0 2 1 1 3 11 0 3 5 9 1 6 1 1 2 2 3 5 4,1,52157,74,14,19,11.82174591
164.303595,22,6 5 7 9 11 0 0 3 2 5 1 5 9 10 10 6 4 11 2 3 0 10,1,97160,38,14,22,13.9978942
144.344262,22,10 5 2 5 3 2 11 0 0 5 2 1 0 8 4 1 10 5 1 4 0 10,0,100001,-1,-1,22,12.56072598
132.782318,22,3 7 7 7 8 0 2 11 9 7 4 7 2 9 2 10 0 7 7 4 2 6,0,100001,-1,-1,20,12.2947696
15.751822,22,8 9 10 0 5 10 3 6 1 3 0 3 3 1 6 7 11 11 2 9 8 11,1,15322,104,12,17,11.26497159
133.922646,22,5 9 9 2 5 6 11 7 10 1 10 0 1 9 7 11 8 10 9 1 8 6,0,100001,-1,-1,19,12.28489183
1.978771,23,8 8 3 10 0 5 0 7 7 8 11 0 4 3 6 1 8 8 3 6 9 2 9,1,1237,27,7,13,7.602172619
0.478367,23,11 10 2 6 11 6 4 5 2 7 6 8 7 11 9 0 9 1 10 0 5 4 6,1,722,17,7,12,7.861722031
41.743922,23,9 8 10 10 9 6 9 7 8 10 0 7 8 5 6 5 6 11 9 10 10 8 11,1,32444,25,11,18,11.92247503
149.369174,23,7 11 8 5 9 1 5 4 5 7 0 1 0 5 4 8 7 10 11 11 7 11 11,0,100001,-1,-1,21,13.18297325
23.997573,23,0 3 6 8 1 9 0 1 10 10 8 1 1 0 9 1 10 8 9 8 4 3 0,1,23654,123,15,17,10.9660772
129.401568,23,3 8 4 5 8 0 9 6 9 6 6 9 4 4 11 4 0 0 5 5 1 2 3,0,100001,-1,-1,22,12.74911374
255.008647,23,0 9 11 7 5 2 2 4 3 5 0 3 2 3 5 1 8 8 6 2 7 7 6,0,100001,-1,-1,22,13.71353858
2.126684,23,7 11 6 5 7 8 7 6 11 0 4 0 0 10 10 3 11 8 8 0 8 3 11,1,1872,15,7,13,8.203904398
139.925643,23,4 8 11 9 11 0 2 10 9 2 3 7 8 5 6 4 4 3 6 5 7 6 3,0,100001,-1,-1,20,12.48422045
21.491579,23,10 11 10 3 2 11 6 2 2 2 9 4 9 10 11 6 7 2 10 3 7 11 6,1,16583,69,13,19,10.61603117
4.959844,23,9 7 9 7 6 10 11 2 4 1 11 8 11 1 8 7 8 3 1 9 7 0 4,1,3908,21,9,15,8.922263707
50.638415,23,8 5 3 1 4 5 4 9 11 3 3 3 5 9 8 5 5 4 6 4 9 10 2,1,42836,35,15,18,11.81751866
16.721108,23,7 7 2 1 6 8 3 4 3 11 2 9 9 11 1 2 3 0 0 9 0 3 4,1,16537,39,15,17,10.29776145
4.874201,23,3 5 6 1 9 7 3 0 4 6 9 4 9 0 5 1 3 7 7 9 2 5 7,1,6356,59,11,16,9.799454297
34.856692,23,11 3 0 3 7 10 1 11 4 0 5 6 2 2 6 5 0 2 3 6 4 7 0,1,22257,107,13,20,11.52399911
119.565072,23,8 1 4 2 6 3 10 11 3 3 5 8 7 11 2 0 2 10 8 1 1 8 9,1,92451,27,15,21,12.40870737
22.492353,23,4 11 7 7 4 4 6 7 0 0 8 3 7 5 7 6 5 5 6 4 3 7 8,1,15124,59,15,18,11.49816067
79.080283,23,8 1 2 0 9 8 3 4 7 11 11 0 0 9 5 6 7 10 1 8 6 2 11,1,66350,85,15,18,11.44704389
27.142934,23,8 7 6 10 0 11 6 5 4 9 1 8 5 10 8 1 6 11 11 2 5 10 3,1,25123,83,15,19,11.1733017
129.321174,23,8 11 10 6 2 5 9 11 0 1 5 4 4 3 11 11 11 11 1 2 9 9 6,0,100001,-1,-1,20,12.29382443
101.696753,24,0 9 2 4 8 5 7 8 0 10 7 4 7 7 4 5 8 6 1 11 8 9 7 7,1,72453,128,14,22,12.52470499
28.720397,24,5 6 3 5 2 3 6 2 10 1 9 5 9 4 7 8 10 9 8 9 9 8 5 8,1,25172,76,12,20,11.6131972
126.840791,24,10 0 1 10 9 0 10 0 0 7 8 8 11 4 1 1 11 9 6 11 7 5 4 1,1,94943,40,10,19,12.51347348
132.937077,24,10 0 0 0 1 4 5 8 1 6 7 11 2 11 7 5 6 4 5 2 5 7 4 6,0,100001,-1,-1,20,12.59772443
152.483645,24,1 11 2 3 5 6 6 6 5 9 10 7 7 10 9 11 9 5 9 10 9 6 6 6,1,86047,140,16,24,13.88058178
29.089041,24,10 9 9 5 8 10 7 0 8 4 1 3 5 9 8 9 9 10 7 0 11 6 6 4,1,29782,52,20,21,11.90974694
201.565033,24,2 0 8 9 4 2 9 11 8 3 11 6 7 2 5 10 7 4 11 6 11 1 10 3,0,100001,-1,-1,21,13.93201646
120.342742,24,6 11 1 1 0 3 5 2 3 2 5 1 9 7 7 9 9 10 9 7 8 4 9 10,0,100001,-1,-1,20,12.3180904
1.511985,24,11 3 3 4 11 9 10 2 4 3 1 0 10 0 7 6 8 5 0 7 0 10 5 9,1,1005,32,10,14,8.382099881
87.937818,24,2 3 1 6 6 2 11 4 4 11 8 3 0 4 3 5 5 9 9 7 7 3 11 8,1,52530,32,10,18,11.5719269
62.209371,24,3 11 9 8 7 2 3 4 1 9 8 1 1 2 11 0 7 11 0 5 5 2 1 1,1,40801,194,16,18,11.34370822
143.479998,24,8 0 10 1 4 7 5 1 0 9 4 7 11 10 6 3 4 2 7 0 4 0 5 5,0,100001,-1,-1,21,12.40371663
222.406496,24,7 8 9 4 6 11 4 1 8 1 0 10 5 8 9 2 9 6 1 2 5 0 4 3,0,100001,-1,-1,21,13.40378955
161.466056,24,4 1 5 6 1 0 7 8 11 11 6 7 11 10 7 2 6 4 8 6 1 0 2 5,0,100001,-1,-1,22,12.47186651
18.450907,24,4 0 7 0 9 1 10 6 6 2 2 7 6 11 2 10 6 7 4 8 8 11 1 10,1,11289,24,12,19,11.54124997
65.057675,24,11 4 6 1 11 1 1 6 11 11 7 8 5 2 2 1 2 6 4 6 9 4 2 6,1,50214,74,16,22,13.19114737
18.631671,24,8 8 10 9 7 11 3 11 4 0 2 0 0 9 0 11 9 10 7 2 3 1 3 11,1,17241,48,12,19,11.27231856
23.934625,24,11 7 8 6 8 5 7 5 0 5 9 2 7 6 7 11 10 3 4 3 7 9 1 1,1,20788,96,16,19,11.67699285
27.634627,24,3 7 9 4 8 1 5 5 7 0 3 0 8 5 2 0 10 8 6 2 2 3 4 3,1,29244,14,10,17,10.70490236
178.736345,24,5 9 10 10 5 7 6 8 0 4 6 9 5 3 8 4 0 11 7 5 0 2 5 1,0,100001,-1,-1,22,12.9488643
1.318563,25,9 9 10 0 9 10 1 0 11 6 3 1 6 1 1 5 10 8 3 7 9 6 8 3 8,1,967,37,9,15,8.521959908
121.723873,25,11 3 7 5 5 10 6 9 10 3 5 8 9 8 0 9 6 6 2 5 6 11 9 10 1,1,51701,69,15,20,11.92534458
78.802759,25,10 6 10 5 2 5 3 4 7 4 5 0 0 10 2 5 8 7 9 10 10 11 3 3 4,1,37878,121,11,19,11.3942713
175.203051,25,4 2 2 10 10 7 5 4 1 6 10 6 2 6 7 7 6 6 9 11 7 11 7 2 6,0,100001,-1,-1,21,13.45013475
108.186614,25,8 10 7 4 6 2 3 4 5 1 9 6 9 8 0 0 4 8 7 4 5 3 3 8 3,1,66337,91,13,21,13.77981869
162.578082,25,2 4 7 5 10 0 3 5 10 2 4 2 5 9 5 1 11 1 0 7 10 2 11 6 3,0,100001,-1,-1,20,12.532168
56.784527,25,7 2 1 5 4 1 1 11 4 9 4 7 6 6 11 6 1 8 4 7 5 8 1 10 11,1,25582,141,13,19,11.73860895
168.893387,25,4 6 7 2 2 1 11 9 9 0 11 8 8 4 0 3 11 9 7 7 9 7 2 0 7,0,100001,-1,-1,20,12.50137785
122.690159,25,6 8 7 3 2 9 1 9 2 9 7 10 5 10 6 10 11 9 0 2 3 6 1 0 1,0,100001,-1,-1,20,12.64981964
34.499056,25,3 11 8 3 8 5 10 6 7 4 9 7 3 3 3 2 9 0 3 6 4 4 3 0 11,1,21110,39,11,20,11.40125212
85.82095,25,11 4 3 0 9 2 10 10 5 1 3 1 6 5 9 10 0 10 2 2 5 4 5 2 6,1,40206,131,15,21,13.7012418
139.030086,25,5 3 6 5 7 6 5 7 4 6 2 2 7 4 5 1 11 0 0 8 5 6 3 1 8,0,100001,-1,-1,21,12.71102812
19.750843,25,3 6 11 9 1 3 5 0 3 11 0 2 9 10 1 1 9 6 2 11 10 9 9 11 7,1,16737,31,11,17,11.00522473
113.946201,25,6 4 4 0 9 10 5 1 2 3 4 9 8 10 9 10 0 11 8 11 7 7 9 7 4,1,61853,97,13,21,13.30830712
138.418368,25,3 11 4 3 2 7 3 0 0 0 11 9 1 4 1 0 4 1 1 6 3 8 0 4 0,0,100001,-1,-1,20,13.03796304
254.750838,25,3 11 10 6 3 1 5 6 1 10 7 10 0 1 0 0 0 7 7 5 6 10 5 0 9,0,100001,-1,-1,21,13.77275669
146.494491,25,8 0 11 10 9 0 11 8 3 10 11 11 8 10 8 6 11 10 9 5 7 0 3 5 4,0,100001,-1,-1,20,12.19000495
214.273405,25,8 8 4 8 0 0 5 2 10 2 9 6 3 5 6 3 1 2 7 4 1 1 11 1 0,0,100001,-1,-1,20,12.90675709
5.213384,25,1 1 6 9 7 7 7 3 11 2 9 10 0 4 3 10 7 2 2 7 7 0 11 7 10,1,4394,19,9,19,11.3514182
136.296957,25,1 11 3 4 9 7 8 6 9 0 5 6 7 9 6 4 9 10 1 10 1 10 11 1 11,1,74934,79,13,20,12.58232182
15.031739,26,5 2 1 5 0 9 2 4 7 2 7 11 10 8 7 3 4 3 4 2 9 6 11 9 4 4,1,14115,28,12,19,10.16215978
221.736254,26,2 9 11 8 4 5 3 11 6 2 11 8 5 10 10 5 5 4 4 3 4 9 10 8 10 7,0,100001,-1,-1,22,13.84350903
72.281687,26,7 11 6 5 5 0 3 0 1 3 10 9 1 9 2 10 7 10 0 11 1 1 10 7 6 6,1,51905,116,14,21,13.06900294
21.389419,26,3 3 8 7 5 10 10 2 9 5 4 8 5 5 7 3 11 9 1 2 10 1 4 6 10 8,1,11991,82,14,18,11.43169719
29.564289,26,7 5 7 9 1 1 0 11 6 2 10 9 0 7 8 10 5 1 10 2 4 9 7 10 10 3,1,29900,50,14,18,10.93702777
6.527827,26,5 2 0 4 3 7 10 1 8 0 11 9 8 5 10 2 4 7 6 4 5 7 7 11 8 7,1,6102,18,10,17,10.74879196
164.724103,26,7 11 3 6 9 9 8 6 4 11 6 1 3 10 11 4 0 7 0 2 9 4 1 0 9 4,0,100001,-1,-1,23,12.61428729
108.885108,26,5 2 4 1 8 5 10 7 4 1 5 4 11 0 3 2 7 4 4 1 3 7 7 5 6 1,1,82646,46,10,20,12.6302556
9.138165,26,3 0 10 8 3 2 7 6 1 11 3 10 3 6 8 9 2 2 5 7 2 9 1 5 0 10,1,10628,14,10,19,10.50786991
167.480569,26,0 1 2 9 4 11 0 3 8 0 11 8 8 1 2 9 4 7 6 10 7 4 3 2 5 3,1,80969,100,12,19,12.35854003
33.994145,26,5 9 7 2 6 11 3 1 6 7 3 0 7 6 5 10 11 1 0 7 4 5 0 10 5 2,1,31286,22,12,20,11.24742398
124.578691,26,5 9 6 3 2 2 11 4 7 5 4 9 10 10 9 6 1 1 8 5 10 6 8 5 0 3,0,100001,-1,-1,21,12.90580214
155.34917,26,1 11 11 6 6 10 5 9 0 5 8 8 4 11 2 4 1 9 1 10 3 1 10 11 9 7,1,80032,90,16,23,13.412586
29.534276,26,8 8 7 3 8 3 11 11 3 5 2 9 1 5 10 1 9 9 11 7 2 4 3 0 4 0,1,29041,64,10,19,11.30414106
12.295335,26,2 10 1 11 7 5 4 8 6 11 4 6 10 9 8 6 5 0 8 1 11 4 2 6 3 11,1,7753,88,12,17,10.41270887
97.22435,26,8 11 8 0 9 7 0 10 2 6 1 3 0 8 10 6 3 10 0 1 10 1 0 7 7 11,1,80151,12,12,21,12.52822223
8.549871,26,10 6 6 7 10 6 10 3 4 11 8 1 5 4 6 2 2 1 8 8 5 5 5 10 1 3,1,8280,14,14,18,10.96733127
6.701599,26,8 3 8 8 10 3 7 8 7 2 7 10 3 5 2 6 1 1 4 1 8 9 6 4 9 0,1,6136,88,10,15,9.785876415
24.880669,26,6 2 3 1 0 3 6 11 4 3 8 9 7 0 9 4 4 0 7 4 7 11 10 2 1 6,1,21691,120,12,17,10.88045987
94.265055,26,11 4 9 0 11 1 6 8 6 1 6 5 1 3 11 0 8 5 3 5 3 3 8 10 0 10,1,80471,114,14,20,12.56938965
44.152401,27,4 0 3 6 8 5 6 4 9 8 4 9 9 8 7 3 3 8 3 1 8 11 4 2 11 9 5,1,32558,29,13,21,11.23699019
46.569989,27,7 4 8 10 2 6 5 4 9 2 4 1 3 8 7 11 1 8 0 10 8 7 7 11 2 3 6,1,39427,63,17,19,11.43082876
103.248415,27,5 9 2 4 5 6 7 10 8 4 6 2 0 10 6 1 10 2 7 8 6 11 10 1 2 9 1,1,92474,43,15,21,11.93212916
214.207368,27,0 9 8 11 7 2 5 6 10 1 5 3 8 4 5 1 10 3 3 11 8 10 2 10 8 4 11,1,89312,61,13,21,12.60128687
6.394537,27,3 2 6 3 7 5 2 2 2 3 7 3 4 1 8 10 9 1 5 5 2 11 1 4 0 1 11,1,6604,25,11,17,10.24904221
185.808537,27,0 9 10 8 5 8 6 5 10 6 11 2 6 3 2 3 8 3 11 10 8 6 4 6 2 10 5,0,100001,-1,-1,22,14.00297682
278.659514,27,10 3 10 9 10 9 4 1 10 2 0 7 5 7 9 5 5 1 9 4 0 5 9 1 8 5 0,0,100001,-1,-1,21,13.80727816
121.989113,27,3 0 11 9 2 0 5 1 4 3 7 6 4 7 9 11 3 10 1 4 4 8 5 5 6 6 9,0,100001,-1,-1,20,12.2337112
1.197707,27,3 8 11 2 10 5 1 8 9 6 7 7 6 11 2 10 11 6 10 11 9 7 6 2 11 3 3,1,1239,27,9,13,8.511512529
10.707325,27,3 3 5 0 8 0 8 9 0 11 3 7 4 8 4 7 10 3 8 5 5 0 5 3 7 11 3,1,8337,21,13,18,10.60514325
77.358619,27,0 9 4 0 9 0 7 3 6 3 0 3 0 2 1 0 2 1 1 1 1 2 6 11 8 5 6,1,58386,17,13,20,11.68511982
25.141742,27,5 1 6 10 8 10 6 1 1 10 8 7 6 8 7 2 1 4 4 6 8 7 4 0 7 8 9,1,20536,115,13,19,12.42671938
33.525571,27,7 5 0 3 7 2 11 4 2 5 7 5 9 8 4 5 8 0 7 4 1 2 3 6 10 11 4,1,29287,29,11,18,11.56050514
