duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
12.769811,17,9 4 8 3 3 0 7 11 0 11 11 1 4 8 6 1 3,1,4623,169,13,19,10.63876696
13.141444,17,5 7 5 3 3 2 11 8 1 9 6 9 5 5 5 9 8,1,8809,83,15,21,13.16298753
128.44069,17,6 5 7 11 6 11 1 4 9 7 6 6 1 3 3 10 0,1,42039,91,13,22,13.41608771
87.419634,17,5 5 0 8 4 11 10 9 1 11 3 6 7 7 0 11 0,1,40846,245,15,24,13.90063656
459.294644,17,5 9 5 9 1 10 9 5 7 3 4 1 6 4 7 3 3,1,85291,317,15,24,14.80490583
177.644345,18,7 7 0 8 11 6 3 1 0 2 5 4 9 11 8 10 10 1,1,52125,230,14,25,15.42094351
1.118002,18,9 4 2 7 10 1 0 1 4 4 2 3 3 8 8 9 7 11,1,631,46,12,14,9.032610551
179.239624,18,3 4 6 6 11 6 9 10 1 3 3 4 7 2 3 3 8 0,1,61425,184,18,24,15.60734385
110.510671,18,1 0 7 0 2 3 5 1 10 2 9 0 5 3 3 4 3 10,1,47406,42,12,25,14.79358715
124.54479,18,7 11 6 6 10 9 5 3 3 2 5 4 6 6 10 5 10 11,1,44525,176,16,23,13.86767509
8.854947,18,3 3 3 6 5 1 10 6 7 6 7 10 2 1 6 7 11 9,1,7375,110,14,18,11.07831276
125.121638,18,1 9 4 1 0 5 7 11 4 8 10 2 10 0 0 2 4 0,1,64721,54,18,22,13.0662099
59.286241,18,3 5 5 6 4 6 6 8 3 1 0 1 5 6 7 5 0 7,1,26842,24,14,23,13.60771304
107.462375,18,1 1 4 2 0 1 10 0 0 11 6 1 2 5 4 3 10 3,1,22027,312,16,22,13.1424346
5.181073,18,4 11 10 11 3 7 11 0 10 7 2 3 1 3 3 6 1 6,1,3069,144,10,18,11.04877826
150.245973,18,2 7 5 6 2 2 11 0 11 7 5 4 7 5 3 10 0 1,1,33866,194,12,22,14.37575372
4.344208,18,8 7 0 4 6 9 5 5 7 0 5 8 11 8 3 3 2 7,1,3364,70,12,17,9.73802567
176.529868,18,3 10 9 2 1 10 5 2 3 6 7 9 6 4 3 4 11 3,1,55622,68,20,25,14.50520015
199.731359,18,8 7 0 0 11 10 8 6 7 4 6 2 9 0 10 0 0 5,1,57561,272,14,24,13.96944486
87.014955,18,7 11 7 11 9 4 7 11 4 1 5 5 8 4 0 9 6 4,1,25678,236,12,22,13.01448687
0.174615,18,3 2 9 2 4 4 9 2 1 5 7 0 11 6 8 10 3 8,1,127,42,10,11,6.458181818
62.023636,18,3 2 5 9 9 9 7 3 10 6 7 4 11 6 11 9 0 0,1,14934,430,12,21,12.15711543
122.095946,18,7 0 10 8 7 11 7 8 0 9 1 9 10 1 6 11 10 7,1,53067,212,16,22,13.56149455
208.486421,18,0 7 7 9 5 10 1 2 9 7 8 4 6 11 3 4 5 9,1,66606,144,14,25,14.46226834
102.165039,18,2 4 4 11 1 10 5 10 10 9 7 2 10 0 3 5 0 9,1,38428,204,20,23,14.42747665
16.833624,19,4 0 11 3 8 10 11 7 8 1 5 5 1 0 3 7 5 1 4,1,8713,117,17,20,13.56692127
22.855322,19,3 3 7 8 9 6 7 2 5 7 3 4 2 5 0 3 2 5 6,1,11496,195,15,22,12.80204816
150.943148,19,1 8 0 3 0 11 1 9 7 0 3 8 9 11 11 7 3 11 8,1,47473,87,19,27,15.97896532
74.554304,19,1 4 3 1 9 11 8 3 5 1 10 11 3 3 0 0 11 7 5,1,21084,75,17,21,13.55962291
123.209867,19,10 6 10 8 4 2 4 0 11 7 6 9 1 8 10 10 6 6 7,1,44170,263,13,23,13.68923937
158.222559,19,8 0 5 6 7 9 1 6 3 1 2 9 9 9 2 1 1 3 7,1,56256,165,15,23,13.99200211
89.153792,19,9 10 0 11 9 9 0 7 8 5 10 0 11 4 3 7 2 4 11,1,27073,161,13,22,13.75537371
122.958218,19,2 11 1 2 7 11 6 4 0 11 0 5 7 9 5 6 9 9 4,1,44300,193,19,24,15.82285743
25.262902,19,2 5 10 0 2 6 7 5 3 11 11 10 11 3 5 5 5 8 1,1,11758,117,15,22,13.29730958
12.705749,19,5 1 2 4 5 6 8 8 3 2 2 5 7 7 2 1 3 8 5,1,7611,101,11,18,10.86440125
187.648127,19,6 7 3 3 5 6 5 9 9 2 0 10 3 0 10 2 3 10 0,1,68207,159,17,22,14.0448394
78.506284,19,5 9 6 3 1 0 7 4 1 11 8 7 10 10 11 9 0 7 7,1,25836,119,13,24,16.26613759
25.552928,19,1 8 0 8 5 2 9 9 9 5 6 5 5 3 2 9 0 1 6,1,9794,91,13,20,12.13391303
104.024603,19,6 10 7 8 8 0 1 5 2 11 9 9 11 1 2 0 8 10 1,1,23253,229,13,22,13.43984412
290.408493,19,10 11 10 9 9 9 5 0 2 5 9 7 6 3 4 2 11 0 5,1,94723,589,13,24,14.35280464
80.177778,19,7 6 6 1 10 8 0 3 4 1 1 5 5 7 11 8 1 6 8,1,25952,193,15,21,12.73124754
304.479747,19,6 2 3 4 7 11 3 5 2 1 10 3 7 11 1 10 2 1 2,1,97051,205,11,24,14.88794564
13.816953,19,9 8 4 2 5 5 8 4 9 7 4 7 0 5 4 3 1 1 0,1,4531,99,15,21,13.06614902
0.213829,19,7 4 1 6 6 6 7 9 10 6 5 10 10 6 2 3 8 9 2,1,241,59,11,12,7.571806167
134.2111,19,9 2 7 7 9 10 11 6 8 9 9 4 8 11 8 7 6 7 0,1,36534,65,9,26,14.88888326
15.186488,20,11 2 6 3 10 1 4 0 8 1 0 4 1 10 5 4 2 10 7 10,1,10712,106,14,21,12.44594144
89.647572,20,7 6 1 9 2 7 10 11 8 7 9 7 11 10 5 9 9 7 11 3,1,28780,210,14,22,13.26208162
211.136654,20,2 9 0 4 2 1 5 4 8 11 1 5 0 9 4 9 1 3 7 3,1,64955,344,16,22,14.80583209
216.663183,20,7 6 2 7 6 1 4 11 7 8 7 3 2 11 1 0 0 2 5 0,1,57038,328,12,24,15.50749606
60.292321,20,7 7 3 6 10 3 3 0 0 10 9 6 2 11 9 11 9 2 0 5,1,28482,32,12,24,14.15509112
1.109668,20,6 11 2 6 4 7 10 7 10 2 3 0 7 2 3 10 8 11 2 4,1,1050,70,10,15,8.321770654
15.687299,20,1 0 5 0 5 9 11 1 8 8 9 8 6 5 2 5 2 9 11 0,1,7768,138,12,22,11.98758305
1.273746,20,1 11 6 9 9 2 0 5 9 7 7 0 9 9 2 11 7 2 4 4,1,1106,68,16,17,10.89634245
15.384683,20,0 4 4 5 0 2 2 9 5 2 10 7 11 2 2 11 3 5 10 10,1,7446,106,12,22,12.69930345
501.773127,20,10 7 9 0 9 7 2 7 0 3 4 8 7 9 0 0 4 7 5 2,0,100001,-1,-1,23,13.99630805
64.532926,20,5 3 6 10 10 1 2 9 0 3 10 10 2 9 6 9 0 1 1 11,1,18222,68,16,22,12.62357189
4.637498,20,10 2 3 8 5 4 11 2 10 5 9 10 8 11 1 6 9 2 0 7,1,2561,144,10,23,14.57307261
5.209714,20,9 9 5 9 6 1 2 11 4 11 8 1 0 9 9 5 4 4 11 8,1,3410,130,10,18,10.67044478
85.557162,20,9 2 3 1 2 3 4 7 3 10 0 1 9 1 2 1 0 4 6 4,1,21192,226,16,21,12.86317113
31.422534,20,9 6 9 6 7 10 5 6 9 1 0 10 9 8 7 2 7 9 0 0,1,13663,44,12,23,14.28330735
243.582192,20,7 8 1 8 8 11 0 7 0 2 6 6 9 10 7 9 7 5 8 11,0,100001,-1,-1,23,14.719265
154.840862,20,9 1 6 8 5 4 5 1 11 9 5 2 2 2 5 3 1 3 2 11,1,57526,282,12,23,14.19933257
3.770799,20,11 4 2 11 1 3 4 7 0 2 2 10 5 5 5 4 4 2 7 11,1,2686,46,10,17,9.723818509
358.112642,20,2 1 5 3 8 1 8 4 6 11 1 1 0 10 1 9 7 4 11 2,0,100001,-1,-1,23,14.95797415
255.785855,20,2 10 10 7 4 1 11 2 2 7 11 4 0 8 0 5 5 9 1 2,1,89415,194,12,25,14.87312966
95.942882,21,1 11 2 6 3 0 7 5 8 11 9 1 0 8 11 2 11 0 3 8 10,1,23264,77,19,27,15.5442812
102.522954,21,7 4 0 7 8 1 9 9 0 9 2 10 1 4 9 0 11 0 9 5 4,1,43940,197,19,23,15.2983489
224.349263,21,8 8 11 3 2 2 2 0 11 1 3 11 1 1 10 1 4 5 0 5 1,1,73767,245,19,26,14.68659968
63.194437,21,2 2 5 2 2 4 2 7 4 4 5 2 5 6 2 6 8 5 0 2 3,1,31958,91,13,25,14.76369621
22.734672,21,4 3 7 7 5 3 0 11 2 5 9 8 4 4 6 2 2 3 11 3 5,1,11796,163,13,24,11.6173361
120.737091,21,7 0 7 2 2 3 3 1 4 7 2 6 2 11 2 2 11 7 7 0 10,1,50907,129,13,24,13.59082493
218.21144,21,10 6 7 6 9 0 2 2 1 8 0 4 6 1 3 4 2 11 4 7 11,1,89590,199,15,23,14.16579459
45.941055,21,7 6 6 10 3 7 4 6 1 3 10 9 0 4 1 10 2 6 3 5 2,1,20247,177,17,22,13.47584427
109.788503,21,1 10 8 4 5 2 4 7 10 9 8 3 5 1 0 0 9 8 9 0 10,1,28431,101,15,22,14.95242573
41.543017,21,9 7 11 4 3 3 7 6 4 9 11 7 4 6 2 2 10 6 2 4 5,1,16536,97,13,21,12.32251488
83.094305,21,4 4 6 10 0 11 2 7 4 1 6 6 3 2 9 8 9 7 8 4 3,1,26556,103,13,25,13.56087246
28.081281,21,2 1 1 11 3 7 8 11 9 10 11 11 6 5 4 7 3 1 4 2 6,1,16014,117,15,23,14.72559649
476.871263,21,4 9 6 10 7 11 2 10 9 4 1 11 2 11 6 9 5 8 8 9 1,0,100001,-1,-1,23,14.95123259
98.352596,21,2 5 9 4 11 10 9 5 2 0 2 10 9 4 11 8 0 11 1 6 7,1,37947,41,13,22,13.4998055
6.858041,21,2 0 0 0 0 10 11 11 9 9 8 8 7 6 6 8 7 6 11 9 0,1,3260,119,9,17,10.52175073
10.303654,21,11 1 0 3 11 9 7 10 6 2 0 5 2 10 10 10 8 1 10 6 7,1,5629,101,15,19,11.8774429
128.294219,21,4 11 0 5 6 8 8 11 2 2 0 4 8 9 2 5 0 10 10 2 6,1,39979,111,17,23,13.63328767
148.077413,21,8 4 5 9 5 8 3 4 9 9 4 4 7 7 10 8 7 2 9 8 9,1,50770,121,13,22,13.34982129
216.062721,21,2 0 4 1 1 11 7 0 1 4 3 6 8 6 6 6 3 11 8 5 8,1,65374,311,15,23,13.88226834
24.79517,21,3 3 4 8 3 11 3 4 1 2 5 2 10 2 6 4 3 3 3 3 2,1,8761,255,19,22,12.99407877
15.243086,22,11 3 4 11 9 7 6 2 4 7 2 4 6 1 2 9 6 2 3 7 7 5,1,6028,122,16,18,11.15787359
61.752916,22,11 10 1 9 0 7 7 6 6 2 10 2 4 9 6 6 6 6 7 7 2 9,1,28546,216,16,25,15.04234332
384.499812,22,2 2 10 5 10 0 8 6 9 1 8 4 3 7 6 8 3 10 7 2 0 4,0,100001,-1,-1,25,14.9763101
138.316517,22,3 2 3 7 9 5 6 9 0 9 7 6 8 5 0 2 10 2 3 10 7 0,1,38700,160,20,23,14.25619589
206.355825,22,2 10 3 11 4 3 3 2 0 1 5 4 2 11 9 4 5 8 5 0 0 9,1,93015,166,14,25,14.38203949
212.861676,22,10 0 11 6 6 8 9 7 8 4 2 1 5 6 1 6 2 11 3 6 5 4,1,85394,118,16,24,15.4451517
255.754134,22,2 6 4 11 11 3 2 5 3 11 7 10 7 9 7 9 5 3 7 4 8 0,1,74135,232,18,25,15.82368325
204.711812,22,1 2 4 8 4 7 4 2 10 6 7 5 9 9 2 9 9 9 1 5 5 8,1,99387,74,14,23,14.16510025
45.561889,22,11 8 0 3 0 3 5 9 9 10 7 9 1 6 3 5 7 6 1 8 7 2,1,18021,246,12,22,13.84687295
31.207061,22,3 7 9 11 0 5 2 3 3 11 10 6 5 0 7 0 5 10 11 0 1 11,1,16852,76,20,21,12.91203175
64.874699,22,7 10 2 3 3 0 5 8 4 5 9 2 0 10 6 1 9 1 8 10 11 8,1,31012,122,14,23,13.99443433
13.319629,22,4 8 3 10 11 4 9 1 9 0 0 7 6 3 4 9 5 3 6 9 11 6,1,3944,38,8,18,11.86345075
5.652284,22,8 1 10 7 10 3 6 5 9 5 10 3 11 2 9 7 8 3 4 2 3 0,1,4038,136,14,19,12.37183202
24.431915,22,6 8 7 7 11 1 11 8 0 0 2 11 10 9 2 7 6 1 4 2 7 8,1,9830,212,18,21,13.06267882
55.824521,22,10 11 2 10 3 8 3 7 3 1 10 3 5 1 1 8 4 7 5 8 9 1,1,31628,154,18,23,13.69788538
45.862088,22,5 8 7 3 3 1 11 4 5 4 2 2 0 7 4 2 1 4 7 7 6 8,1,27298,74,14,22,13.13625996
322.114079,22,5 7 7 4 2 2 5 3 1 3 2 10 9 9 5 9 10 10 7 3 1 10,1,94224,304,16,24,14.53081781
13.978149,22,1 6 1 10 5 0 4 3 5 0 3 6 7 3 11 2 0 3 1 2 11 3,1,4869,246,16,22,11.90018366
1.674241,22,5 4 7 10 5 8 9 9 1 3 5 0 1 0 8 11 0 8 10 5 8 9,1,1649,54,14,17,9.993153556
34.254165,22,0 5 5 9 0 4 9 4 6 2 9 10 8 1 1 9 0 5 7 4 11 11,1,16698,70,14,22,13.54951855
97.649953,23,11 0 9 6 7 7 6 4 7 8 5 9 11 11 0 2 11 6 7 7 0 1 5,1,33451,115,11,24,15.24743994
72.459431,23,0 3 11 11 10 10 8 10 3 7 7 4 1 10 1 10 0 7 10 2 0 2 4,1,26200,35,13,23,13.603618
4.57498,23,4 2 5 1 11 4 1 4 5 1 8 5 3 3 2 7 3 5 7 4 8 10 10,1,2081,265,9,16,10.24978301
92.050308,23,5 2 6 3 8 10 1 8 11 3 7 9 1 9 7 6 11 6 5 8 3 0 10,1,31430,111,13,23,14.80722643
4.628821,23,8 8 5 6 11 8 9 1 10 10 10 10 0 9 2 6 4 1 3 0 0 10 3,1,2036,117,17,18,11.62347011
142.7556,23,1 6 6 9 7 11 4 0 8 1 6 6 1 2 4 0 10 1 5 8 5 6 2,1,38155,129,17,23,14.5652215
1.335469,23,8 10 6 4 8 0 4 7 0 1 3 11 1 1 0 10 8 0 2 4 11 3 2,1,874,83,11,14,9.489203639
25.012415,23,9 11 6 9 4 4 5 2 5 7 10 0 0 1 8 8 5 0 4 7 3 3 5,1,13336,77,15,21,13.51410394
57.937413,23,5 8 8 6 5 3 0 5 5 5 5 2 10 6 8 6 5 10 0 3 4 5 4,1,24482,47,13,23,13.73382707
54.306077,23,6 2 10 11 2 5 2 0 5 7 4 3 1 9 7 9 4 1 2 9 5 10 0,1,24557,49,19,25,14.82883535
65.06156,23,10 0 2 4 9 5 4 0 3 1 2 3 5 8 11 0 8 10 0 9 5 8 6,1,30288,151,23,24,13.72294345
86.244788,23,5 6 5 8 10 9 4 7 10 6 7 2 10 1 11 9 9 5 4 9 11 1 4,1,32858,99,13,25,14.98932996
64.623315,23,2 6 6 2 3 1 1 5 0 9 10 3 2 7 7 9 10 0 0 4 4 9 6,1,29384,117,17,27,15.91593728
177.293096,23,1 3 8 5 10 7 8 11 0 10 0 7 4 2 5 7 3 6 6 6 6 11 0,1,58909,53,15,28,16.28750961
188.764621,23,11 6 8 8 11 2 9 5 5 10 2 3 5 3 8 7 0 1 5 4 5 1 4,1,64961,161,17,23,14.70697967
30.094974,23,5 3 2 1 2 11 10 1 0 3 5 7 0 3 1 1 5 9 8 9 8 10 1,1,18384,77,13,21,13.27714025
11.983585,23,11 0 2 9 4 3 6 10 6 8 10 2 11 1 8 6 10 6 9 9 6 2 11,1,6705,93,13,20,12.68569808
49.593635,23,8 3 11 1 9 1 4 9 6 3 7 5 1 3 8 8 4 0 10 3 3 6 1,1,29436,55,17,21,12.74053334
1.341054,23,4 0 0 10 10 10 10 8 11 11 3 6 10 11 10 5 0 5 2 9 0 9 11,1,1126,57,11,16,9.756259446
7.998105,23,7 0 9 8 9 9 10 8 0 1 8 8 5 8 9 5 8 7 2 11 3 2 5,1,5045,71,11,19,11.70558583
18.015601,24,6 11 7 9 6 3 3 1 0 3 10 3 8 11 6 9 8 8 4 1 0 9 1 4,1,14361,38,12,20,10.98450686
174.553248,24,3 3 4 2 3 3 11 6 4 3 5 6 7 5 4 11 0 3 8 7 8 1 3 10,1,64597,86,14,24,14.6363233
0.491486,24,10 11 4 2 7 4 4 3 0 4 1 9 4 8 9 1 11 4 3 8 7 8 5 7,1,271,72,10,12,7.378145865
456.975156,24,2 11 1 10 5 1 9 6 11 7 6 5 2 1 11 11 6 3 8 10 7 6 7 6,0,100001,-1,-1,24,14.30627025
224.967938,24,11 8 1 8 0 4 7 11 8 7 5 10 11 2 1 5 3 3 6 4 5 6 10 2,1,78413,184,14,23,14.70167623
101.407271,24,8 7 3 8 5 2 4 5 7 6 4 8 9 0 0 9 6 3 11 0 8 3 6 9,1,29376,160,16,25,15.02147769
5.805412,24,8 3 11 4 4 8 5 4 1 5 2 0 1 4 8 5 6 1 9 8 10 6 6 9,1,3748,32,12,18,10.70144934
7.429846,24,9 2 10 1 9 9 10 1 3 7 5 8 8 5 3 4 0 11 6 5 1 8 5 2,1,4383,66,16,18,11.06022267
55.435821,24,7 3 2 3 6 10 7 8 1 4 3 11 10 7 11 8 8 1 6 1 3 8 8 3,1,21385,258,16,27,16.00183837
146.863793,24,2 11 7 3 10 5 2 5 3 3 11 1 6 1 11 8 7 7 10 5 3 1 6 6,1,37549,126,22,27,16.5670641
43.693463,24,0 10 2 7 4 6 4 2 0 5 10 10 5 4 3 4 2 3 3 2 1 10 10 11,1,20611,62,16,20,12.44587717
100.828404,24,1 1 4 1 11 7 3 4 0 4 2 10 9 5 7 8 9 7 0 9 9 4 9 5,1,48866,38,14,23,13.70612041
346.843691,24,3 10 3 3 5 0 2 1 10 6 8 6 7 0 0 4 11 10 6 3 8 1 2 6,1,85511,426,14,25,15.99576464
56.327063,24,1 8 0 5 10 5 2 3 0 5 2 10 2 7 5 4 8 11 10 5 2 0 0 4,1,31465,220,18,24,13.78231824
61.494247,24,9 4 11 8 4 0 3 1 11 3 3 3 1 4 3 6 11 10 8 3 10 6 6 4,1,32015,66,16,25,14.31555387
26.018141,24,7 6 9 2 6 3 1 6 2 1 2 3 6 1 8 3 1 2 11 9 4 4 5 10,1,8469,150,14,21,11.54844108
118.869499,24,1 4 5 4 1 1 3 4 11 8 0 9 10 8 9 7 0 10 7 8 9 8 3 2,1,30534,82,16,24,13.88437799
58.074649,24,0 7 6 6 10 0 5 9 1 2 1 5 3 8 4 6 6 4 7 3 2 10 1 6,1,21356,162,14,23,14.4597795
148.386729,24,1 1 10 11 10 8 6 11 7 8 8 1 5 7 10 3 10 3 10 3 2 11 10 9,1,64357,84,18,26,15.84196408
5.118237,24,5 2 11 11 3 8 4 4 1 11 0 11 8 10 11 6 7 5 2 11 7 8 4 7,1,3004,104,16,18,12.19031616
36.787372,25,9 4 8 6 6 4 7 10 0 4 11 9 5 7 2 4 11 1 10 3 2 0 10 11 0,1,14714,159,15,25,14.20055993
31.638738,25,1 4 6 2 4 1 9 5 6 10 2 6 7 2 2 11 2 3 2 9 11 10 11 9 5,1,8405,97,17,19,12.53260942
136.62214,25,1 11 1 9 5 10 9 1 1 2 2 3 4 8 1 0 2 6 2 9 7 6 7 0 10,1,64898,123,19,26,13.97660144
68.459234,25,0 7 9 11 2 10 6 6 1 0 5 8 9 9 6 9 8 8 0 9 0 3 11 10 11,1,26158,171,11,22,12.83521464
152.355664,25,6 8 11 11 7 8 0 5 9 0 2 11 2 4 4 3 8 5 9 0 0 0 4 6 1,1,53346,135,13,23,14.19897041
46.163772,25,6 2 6 10 0 7 5 10 7 5 8 7 8 10 0 7 4 0 4 7 5 9 2 11 2,1,19106,145,15,23,14.51170866
317.670577,25,3 8 7 8 11 0 1 4 3 10 2 5 10 2 11 10 7 3 5 9 10 5 4 3 4,1,70620,155,17,26,14.37013389
158.663838,25,11 6 9 4 7 0 5 6 1 3 5 5 8 1 6 10 5 8 7 2 5 2 7 6 3,1,71036,131,13,24,14.50048188
6.825475,25,4 6 9 11 10 10 1 4 11 11 11 2 11 4 3 10 1 9 4 11 2 11 10 6 6,1,4839,55,15,19,11.56677614
0.27832,25,9 1 3 10 9 5 4 11 4 4 8 4 9 2 4 3 10 1 0 10 8 10 11 7 10,1,183,93,7,11,6.7687434
80.972621,25,10 10 2 10 11 6 10 7 7 11 6 11 1 6 4 7 5 3 1 3 0 10 2 4 5,1,29524,199,17,24,13.78159832
273.870074,25,1 10 0 11 6 11 4 5 6 4 11 8 0 7 11 6 6 1 2 11 9 9 4 2 4,1,67397,505,19,27,17.50230662
17.779308,25,9 7 6 7 2 9 11 9 5 7 10 8 3 5 8 4 8 8 1 1 11 9 7 9 8,1,11399,37,11,20,12.6138444
10.808464,25,10 7 11 1 1 6 6 11 2 4 11 8 9 7 7 2 1 0 7 9 10 8 6 7 2,1,6180,81,13,21,11.7198901
362.321703,25,1 4 3 11 0 0 2 5 9 11 3 1 9 0 7 5 3 5 4 5 10 2 1 5 8,1,88044,551,17,25,14.65324223
60.153509,25,0 9 0 1 9 0 8 9 11 8 7 0 7 6 3 5 7 8 4 8 0 7 6 4 2,1,29697,59,17,24,14.66338863
70.672073,25,5 3 2 4 11 9 2 11 4 9 1 3 3 6 8 1 2 0 3 4 9 2 11 1 4,1,22759,181,19,22,13.33133157
16.14944,25,7 4 9 9 0 8 6 8 10 5 10 1 4 11 10 10 10 5 4 8 6 7 7 11 9,1,9339,89,11,23,13.26069648
2.305184,25,6 10 9 4 4 8 3 0 11 7 5 1 4 9 8 10 9 6 3 4 3 6 1 3 6,1,896,161,13,17,10.62533013
215.822631,25,3 7 5 4 5 1 10 10 11 1 2 3 4 11 8 8 7 0 3 8 9 11 3 3 5,1,96768,85,17,26,14.49722543
149.759125,26,5 5 1 0 7 2 4 1 9 0 8 0 0 8 0 9 8 1 9 11 6 6 5 8 11 10,1,37589,816,14,24,14.48295725
83.935719,26,6 5 8 11 7 3 10 3 0 4 5 6 8 1 1 9 4 9 0 0 10 1 4 2 7 11,1,27574,192,16,24,14.14834833
36.658408,26,1 9 9 11 1 3 6 10 0 10 2 9 10 5 10 6 1 3 6 3 8 8 6 2 10 10,1,20834,92,16,24,14.12680594
35.606648,26,9 9 6 9 0 1 0 9 7 11 4 7 6 5 9 8 1 8 9 7 10 3 10 5 5 9,1,11295,114,12,20,12.34252687
68.155055,26,11 10 6 3 8 0 9 4 6 9 11 6 8 8 4 9 4 0 11 8 6 6 9 4 7 8,1,35557,104,16,22,13.18403543
387.338182,26,8 0 5 10 9 7 3 2 6 3 11 9 8 1 5 1 5 10 2 1 10 0 5 3 11 1,1,73372,240,20,26,16.4342993
21.750396,26,7 7 3 10 3 4 4 9 7 11 9 10 3 2 2 7 6 2 9 4 11 10 9 6 8 6,1,11872,114,14,21,12.14096103
0.588614,26,9 10 0 7 5 2 11 8 3 6 3 8 10 3 0 11 4 1 11 4 11 9 5 4 0 11,1,588,42,12,16,9.677115107
83.244605,26,0 0 2 3 7 0 0 0 11 9 9 1 4 2 7 0 2 2 0 7 4 6 2 2 4 3,1,35862,52,12,25,15.2317434
12.457442,26,2 9 5 4 0 9 5 3 4 7 0 0 2 2 9 5 0 1 11 4 9 5 0 5 10 6,1,7783,204,10,21,13.16085912
28.34951,26,0 11 1 2 2 0 9 5 5 3 3 3 3 11 6 4 4 5 9 4 0 7 6 8 9 9,1,12539,186,16,21,12.06062679
222.810459,26,8 9 7 8 1 11 2 6 3 0 9 11 7 6 2 5 9 4 4 2 3 3 8 7 11 10,1,93021,106,16,26,14.53104769
53.159833,26,7 0 5 6 6 10 7 3 0 11 9 4 11 7 7 4 11 7 10 5 10 2 2 6 8 3,1,13712,304,8,26,13.36295129
163.649194,26,7 8 5 3 8 4 1 0 8 3 4 4 2 5 3 1 11 8 3 2 9 4 0 1 2 5,1,62257,190,14,24,14.28023264
45.984154,26,11 10 3 7 9 2 1 1 11 6 1 2 4 2 0 4 3 6 11 10 11 4 5 8 3 8,1,26036,236,14,25,15.13912389
5.962891,26,0 9 6 2 5 1 1 10 11 0 11 3 10 9 9 11 3 2 9 11 0 1 9 0 3 3,1,5215,74,18,21,11.46585442
163.334102,26,6 5 0 7 2 2 2 5 1 3 3 0 11 0 8 9 9 0 10 5 2 5 0 0 11 11,1,63895,304,12,22,13.94554246
90.147057,26,2 0 4 5 1 4 11 2 10 0 7 10 2 7 5 2 6 9 8 1 2 1 2 11 7 5,1,49222,88,18,24,15.6893254
97.403774,26,7 2 4 0 1 3 5 8 7 5 6 4 8 10 0 9 1 2 6 7 9 1 4 9 5 0,1,35471,230,16,23,14.03595033
60.600594,26,2 11 11 2 9 4 8 6 7 7 4 7 0 7 6 6 8 5 10 10 9 4 9 0 10 5,1,24838,46,20,23,13.70030091
41.181999,27,5 1 2 11 7 8 7 4 2 7 0 3 2 2 0 0 1 4 8 1 5 7 4 8 1 8 1,1,22555,99,15,21,12.35165765
61.171226,27,1 5 7 9 9 6 11 9 1 11 1 5 0 10 8 1 2 3 0 10 3 8 8 1 9 8 0,1,23707,187,15,22,13.40085439
2.647641,27,3 3 5 4 4 5 6 5 6 5 6 3 10 0 2 3 1 5 5 8 4 8 0 10 5 7 8,1,2526,65,13,15,9.502739267
343.216964,27,3 6 9 5 7 6 3 5 8 3 11 9 8 11 0 2 4 5 10 2 5 3 6 6 4 2 6,0,100001,-1,-1,25,15.23800669
360.977045,27,0 1 10 1 0 4 1 6 5 6 5 9 8 8 3 4 0 10 1 9 10 2 0 11 2 1 11,0,100001,-1,-1,22,14.34761774
43.976843,27,4 6 11 6 11 6 9 9 9 1 2 5 3 2 0 7 11 6 1 8 9 6 9 11 3 10 11,1,16005,125,13,22,12.2288357
698.085372,27,7 6 7 11 3 1 2 10 7 2 6 10 0 2 2 9 4 0 11 1 1 3 2 5 5 8 11,1,87469,369,15,24,14.79948876
243.062418,27,11 0 9 10 2 9 6 8 11 4 8 4 7 8 6 4 5 3 3 0 2 9 10 3 8 10 7,0,100001,-1,-1,24,14.32110387
148.18332,27,6 9 9 9 10 10 5 5 5 8 3 4 0 2 7 0 8 0 9 0 1 0 11 8 7 11 7,1,31305,441,7,24,15.33305907
30.361454,27,9 0 11 8 11 11 1 5 4 0 7 0 11 2 3 10 1 3 6 9 5 5 2 0 2 1 4,1,12042,213,15,22,14.05153869
10.60001,27,7 5 0 10 6 7 9 8 8 5 9 0 7 5 4 3 10 3 11 4 1 11 8 6 2 10 5,1,5906,87,9,21,12.04718978
124.923943,27,4 0 8 9 7 5 4 8 7 0 0 8 8 1 4 1 11 3 3 3 5 9 8 5 5 4 9,1,27442,235,9,24,14.8289195
6.625618,27,2 10 8 10 7 3 4 8 3 10 11 11 9 4 2 10 11 11 9 4 5 10 3 3 10 10 11,1,4638,49,15,21,11.00008168
11.167173,27,11 6 8 1 4 1 4 1 9 2 3 7 8 4 8 4 9 10 10 6 5 1 4 0 7 8 8,1,6110,77,15,19,12.13669123
43.615553,27,10 7 9 1 11 6 6 1 5 5 10 7 7 10 10 1 2 3 8 3 0 4 11 6 11 11 4,1,17083,171,11,22,12.67495012
50.336122,27,1 1 2 2 7 0 0 2 6 6 11 7 5 1 3 6 2 7 11 4 5 7 7 11 8 11 8,1,21921,145,15,22,13.52054981
324.32215,27,10 11 6 1 0 2 0 1 4 3 2 7 9 9 11 10 9 9 2 1 5 4 7 5 1 6 7,0,100001,-1,-1,26,16.18559753
3.375134,27,8 1 5 7 3 5 9 8 10 2 0 9 7 11 2 7 2 10 6 3 11 0 10 6 6 10 3,1,1966,57,13,18,11.30143311
