start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2023-08-21T14:40:30.575168,2023-08-21T14:40:30.580631,0.005463,4,3 0 1 11,1,8,4,4,4,2.911111111111111
2023-08-21T14:40:30.581521,2023-08-21T14:40:30.586915,0.005394,4,1 0 5 1,1,8,4,4,4,2.6707317073170733
2023-08-21T14:40:30.587725,2023-08-21T14:40:30.592521,0.004796,4,10 7 3 8,1,7,4,4,4,3.05
2023-08-21T14:40:30.593296,2023-08-21T14:40:30.606191,0.012895,4,9 7 3 7,1,17,14,4,5,3.827205882352941
2023-08-21T14:40:30.607773,2023-08-21T14:40:30.633350,0.025577,4,6 7 11 0,1,33,4,4,6,4.01187648456057
2023-08-21T14:40:30.636222,2023-08-21T14:40:30.655634,0.019412,4,2 4 7 3,1,28,4,4,7,4.317241379310345
2023-08-21T14:40:30.657491,2023-08-21T14:40:30.665042,0.007551,4,7 7 3 6,1,11,4,4,4,3.116788321167883
2023-08-21T14:40:30.666310,2023-08-21T14:40:30.695159,0.028849,4,4 7 4 6,1,41,4,4,8,4.937219730941704
2023-08-21T14:40:30.697036,2023-08-21T14:40:30.701962,0.004926,4,0 9 7 8,1,7,4,4,4,2.7875
2023-08-21T14:40:30.702774,2023-08-21T14:40:30.729791,0.027017,4,8 1 2 1,1,31,20,4,6,4.234200743494424
2023-08-21T14:40:30.733488,2023-08-21T14:40:30.738627,0.005139,4,10 9 9 8,1,7,4,4,4,2.7625
2023-08-21T14:40:30.739350,2023-08-21T14:40:31.086660,0.34731,4,10 11 3 4,1,234,68,4,8,5.015598885793872
2023-08-21T14:40:31.102450,2023-08-21T14:40:31.108711,0.006261,4,6 10 11 3,1,8,4,4,4,2.911111111111111
2023-08-21T14:40:31.110070,2023-08-21T14:40:31.139767,0.029697,5,6 7 3 3 7,1,42,5,5,8,5.831632653061225
2023-08-21T14:40:31.142908,2023-08-21T14:40:31.155510,0.012602,5,0 1 4 2 9,1,18,5,5,6,3.8954545454545455
2023-08-21T14:40:31.157093,2023-08-21T14:40:31.164205,0.007112,5,6 9 8 1 6,1,10,5,5,5,3.4727272727272727
2023-08-21T14:40:31.165238,2023-08-21T14:40:31.173431,0.008193,5,11 6 8 8 10,1,12,5,5,5,3.0615384615384613
2023-08-21T14:40:31.174685,2023-08-21T14:40:31.182220,0.007535,5,5 6 1 10 5,1,11,5,5,5,3.50625
2023-08-21T14:40:31.183601,2023-08-21T14:40:42.346907,11.163306,5,4 8 4 6 5,1,3688,147,9,17,10.40756120809871
2023-08-21T14:40:43.109279,2023-08-21T14:40:43.133290,0.024011,5,10 1 10 8 5,1,15,5,5,5,3.0714285714285716
2023-08-21T14:40:43.134944,2023-08-21T14:40:43.161528,0.026584,5,6 8 0 1 8,1,33,9,5,7,4.725714285714286
2023-08-21T14:40:43.163657,2023-08-21T14:40:43.171258,0.007601,5,4 9 8 1 8,1,11,5,5,5,3.1875
2023-08-21T14:40:43.172495,2023-08-21T14:40:43.182645,0.01015,5,2 10 9 11 9,1,15,5,5,5,3.4055555555555554
2023-08-21T14:40:43.184382,2023-08-21T14:40:43.313292,0.12891,5,9 4 3 6 9,1,124,19,5,9,6.084685598377282
2023-08-21T14:40:43.318284,2023-08-21T14:40:44.866345,1.548061,5,8 7 7 4 7,1,1039,5,5,14,8.079956436901576
2023-08-21T14:40:44.889200,2023-08-21T14:40:44.900851,0.011651,5,3 0 2 4 3,1,13,5,5,5,3.2666666666666666
2023-08-21T14:40:44.902283,2023-08-21T14:40:45.052205,0.149922,5,10 5 3 4 2,1,117,49,5,7,4.877106045589692
2023-08-21T14:40:45.064392,2023-08-21T14:40:45.076221,0.011829,5,10 9 9 0 1,1,17,5,5,5,3.4357798165137616
2023-08-21T14:40:45.078319,2023-08-21T14:40:45.168970,0.090651,5,7 3 5 4 0,1,106,5,5,8,5.574647887323944
2023-08-21T14:40:45.174466,2023-08-21T14:40:45.760090,0.585624,5,6 9 7 8 10,1,433,5,5,12,7.934096290449881
2023-08-21T14:40:45.775751,2023-08-21T14:40:45.782447,0.006696,5,0 4 7 5 4,1,8,5,5,5,3.158536585365854
2023-08-21T14:40:45.783556,2023-08-21T14:40:45.786494,0.002938,5,6 7 8 8 8,1,4,3,3,3,2.0238095238095237
2023-08-21T14:40:45.786978,2023-08-21T14:40:45.857412,0.070434,5,0 1 5 8 1,1,85,5,5,10,6.598393574297189
2023-08-21T14:40:45.861393,2023-08-21T14:40:48.474569,2.613176,6,4 0 5 9 6 5,1,1886,6,6,14,9.298749878325198
2023-08-21T14:40:48.573827,2023-08-21T14:40:48.591693,0.017866,6,0 1 4 6 2 6,1,17,6,6,6,3.7093023255813953
2023-08-21T14:40:48.593350,2023-08-21T14:40:51.888822,3.295472,6,11 7 8 7 5 9,1,1589,166,6,15,9.014770459081836
2023-08-21T14:40:51.958585,2023-08-21T14:40:51.988791,0.030206,6,11 7 5 3 0 0,1,32,14,6,7,5.5055350553505535
2023-08-21T14:40:51.993810,2023-08-21T14:40:52.003626,0.009816,6,3 7 4 4 7 0,1,14,6,6,6,4.517361111111111
2023-08-21T14:40:52.005793,2023-08-21T14:40:52.024016,0.018223,6,6 11 1 1 0 0,1,26,6,6,7,5.431865828092243
2023-08-21T14:40:52.029080,2023-08-21T14:40:52.033478,0.004398,6,5 2 1 6 6 7,1,6,4,4,4,2.693548387096774
2023-08-21T14:40:52.034038,2023-08-21T14:42:19.516566,87.482528,6,7 6 10 2 1 2,0,30001,-1,-1,24,12.879072847419717
2023-08-21T14:42:21.045176,2023-08-21T14:42:21.695642,0.650466,6,5 5 1 6 5 1,1,539,6,6,12,8.237762762762763
2023-08-21T14:42:21.732214,2023-08-21T14:43:54.279907,92.547693,6,3 11 11 0 4 5,0,30001,-1,-1,23,12.788614960009486
2023-08-21T14:43:55.133309,2023-08-21T14:43:55.270146,0.136837,6,4 0 11 8 7 0,1,12,6,6,6,3.968421052631579
2023-08-21T14:43:55.272204,2023-08-21T14:43:55.373355,0.101151,6,0 10 1 2 2 0,1,140,6,6,9,5.279396984924623
2023-08-21T14:43:55.388016,2023-08-21T14:43:55.398499,0.010483,6,10 11 10 5 7 8,1,15,4,4,5,3.263157894736842
2023-08-21T14:43:55.399561,2023-08-21T14:43:55.461036,0.061475,6,0 2 0 1 0 4,1,73,26,6,9,5.979529170931423
2023-08-21T14:43:55.466050,2023-08-21T14:43:55.505652,0.039602,6,0 3 5 7 8 10,1,52,6,6,8,5.822717622080679
2023-08-21T14:43:55.512055,2023-08-21T14:45:37.656370,102.144315,6,0 5 5 8 5 5,0,30001,-1,-1,23,12.531875271214362
2023-08-21T14:45:38.361846,2023-08-21T14:47:07.781573,89.419727,6,4 9 6 4 9 0,0,30001,-1,-1,23,13.472076450394281
2023-08-21T14:47:10.098511,2023-08-21T14:47:10.389803,0.291292,6,7 6 6 3 5 2,1,211,6,6,12,8.267077267637179
2023-08-21T14:47:10.407590,2023-08-21T14:47:10.436047,0.028457,6,10 11 3 2 3 0,1,40,6,6,8,4.46652719665272
2023-08-21T14:47:10.440492,2023-08-21T14:47:10.446739,0.006247,6,10 10 10 3 3 8,1,9,4,4,4,2.8916666666666666
2023-08-21T14:47:10.448268,2023-08-21T14:47:12.507699,2.059431,7,2 10 9 10 0 2 11,1,2244,7,7,16,9.96443824695378
2023-08-21T14:47:12.753205,2023-08-21T14:48:21.886844,69.133639,7,10 10 11 3 5 1 2,0,30001,-1,-1,25,14.401904964363112
2023-08-21T14:48:23.079255,2023-08-21T14:48:23.303240,0.223985,7,11 7 6 11 3 3 0,1,117,9,7,9,6.793337264150943
2023-08-21T14:48:23.324104,2023-08-21T14:48:23.475389,0.151285,7,6 8 7 4 7 8 5,1,192,7,7,12,7.920142256708697
2023-08-21T14:48:23.501207,2023-08-21T14:49:25.994936,62.493729,7,9 1 10 5 10 6 6,0,30001,-1,-1,22,12.990898282217646
2023-08-21T14:49:28.202349,2023-08-21T14:49:28.351339,0.14899,7,1 4 5 5 4 11 9,1,27,5,5,5,4.155902004454343
2023-08-21T14:49:28.354542,2023-08-21T14:49:28.360837,0.006295,7,7 2 6 8 3 2 3,1,8,5,5,5,3.402439024390244
2023-08-21T14:49:28.361679,2023-08-21T14:49:28.465189,0.10351,7,3 7 10 5 5 7 10,1,147,7,7,9,5.621986851716581
2023-08-21T14:49:28.486227,2023-08-21T14:52:03.929709,155.443482,7,3 10 2 0 10 10 10,0,30001,-1,-1,22,12.71783004577556
2023-08-21T14:52:04.819286,2023-08-21T14:53:02.421085,57.601799,7,0 4 8 10 0 8 1,0,30001,-1,-1,23,13.353012357764474
2023-08-21T14:53:03.977164,2023-08-21T14:53:19.858170,15.881006,7,10 10 7 10 9 11 3,1,5844,73,7,16,9.864853335018683
2023-08-21T14:53:20.088887,2023-08-21T14:53:22.020878,1.931991,7,2 4 8 3 11 8 9,1,1129,7,7,13,7.713195926794275
2023-08-21T14:53:22.118627,2023-08-21T14:53:22.270292,0.151665,7,1 1 0 1 9 11 9,1,187,5,5,10,5.719932716568545
2023-08-21T14:53:22.279702,2023-08-21T14:53:28.089094,5.809392,7,10 3 5 4 6 11 6,1,2885,231,7,15,9.213435814056611
2023-08-21T14:53:28.284965,2023-08-21T14:54:27.571187,59.286222,7,10 1 5 10 2 7 7,0,30001,-1,-1,23,14.470430749338062
2023-08-21T14:54:29.757571,2023-08-21T14:55:07.439364,37.681793,7,7 5 8 7 3 5 10,0,30001,-1,-1,23,12.510699244708189
2023-08-21T14:55:08.190974,2023-08-21T14:55:14.947034,6.75606,7,2 1 0 5 8 6 8,1,3965,7,7,16,10.005343394491899
2023-08-21T14:55:15.100651,2023-08-21T14:57:06.292368,111.191717,7,4 0 4 0 11 6 9,0,30001,-1,-1,24,12.968203289178309
2023-08-21T14:57:07.924872,2023-08-21T14:57:08.191991,0.267119,7,3 6 2 2 9 4 9,1,148,15,7,11,7.848710317460317
2023-08-21T14:57:08.209283,2023-08-21T14:58:27.217278,79.007995,7,0 11 11 0 4 2 10,0,30001,-1,-1,25,16.911231195557832
2023-08-21T14:58:35.648846,2023-08-21T14:59:14.521302,38.872456,8,0 4 0 3 7 2 5 4,0,30001,-1,-1,23,13.321160317118869
2023-08-21T14:59:15.789267,2023-08-21T15:00:02.955031,47.165764,8,4 11 3 2 4 3 4 5,0,30001,-1,-1,20,12.026010835547222
2023-08-21T15:00:04.128364,2023-08-21T15:01:01.542619,57.414255,8,10 9 1 0 1 5 6 1,0,30001,-1,-1,23,12.982565534760301
2023-08-21T15:01:02.333855,2023-08-21T15:01:51.529319,49.195464,8,4 6 5 8 5 0 4 2,0,30001,-1,-1,22,16.18797028084097
2023-08-21T15:02:08.787931,2023-08-21T15:02:54.618676,45.830745,8,2 4 2 4 5 6 2 11,0,30001,-1,-1,24,16.342829147099476
2023-08-21T15:02:59.787136,2023-08-21T15:04:24.658646,84.87151,8,5 9 1 0 5 6 4 0,0,30001,-1,-1,22,13.457468140888523
2023-08-21T15:04:25.801865,2023-08-21T15:05:55.096265,89.2944,8,8 8 10 5 2 2 6 8,0,30001,-1,-1,25,14.488467709320275
2023-08-21T15:05:56.908165,2023-08-21T15:06:43.301874,46.393709,8,3 2 6 1 6 11 7 3,0,30001,-1,-1,23,13.12677422319138
2023-08-21T15:06:44.419485,2023-08-21T15:06:44.614043,0.194558,8,6 11 11 9 6 11 10 5,1,97,6,6,9,5.476568132660418
2023-08-21T15:06:44.623174,2023-08-21T15:06:48.677230,4.054056,8,11 4 8 5 4 8 9 9,1,3983,138,8,16,9.965147575384334
2023-08-21T15:06:49.070863,2023-08-21T15:07:28.626881,39.556018,8,1 1 11 11 7 3 1 10,0,30001,-1,-1,23,12.975032208151621
2023-08-21T15:07:29.913018,2023-08-21T15:08:08.928528,39.01551,8,7 10 11 10 11 6 3 3,0,30001,-1,-1,22,12.157094504407784
2023-08-21T15:08:10.970195,2023-08-21T15:09:00.513091,49.542896,8,10 5 5 9 2 5 9 5,0,30001,-1,-1,23,13.94707974225594
2023-08-21T15:09:03.834309,2023-08-21T15:10:29.102637,85.268328,8,0 11 7 4 6 2 2 1,0,30001,-1,-1,21,13.994356382032159
2023-08-21T15:10:30.578499,2023-08-21T15:12:28.736560,118.158061,8,5 7 9 9 5 3 1 9,0,30001,-1,-1,21,13.193335903662408
2023-08-21T15:12:30.093339,2023-08-21T15:12:41.727930,11.634591,8,7 0 10 1 8 0 5 4,1,6810,40,8,22,13.460511197943394
2023-08-21T15:12:42.207922,2023-08-21T15:14:57.422444,135.214522,8,7 11 1 4 4 7 4 11,0,30001,-1,-1,21,13.432381284818529
2023-08-21T15:14:59.924628,2023-08-21T15:16:01.699549,61.774921,8,2 11 7 8 11 9 5 1,0,30001,-1,-1,21,12.098007950232443
2023-08-21T15:16:02.458788,2023-08-21T15:17:09.889905,67.431117,8,9 0 9 4 0 10 10 5,0,30001,-1,-1,22,12.924334268380195
2023-08-21T15:17:10.727756,2023-08-21T15:17:49.943735,39.215979,8,1 4 11 11 0 8 0 4,0,30001,-1,-1,22,12.163260422522058
2023-08-21T15:17:51.907909,2023-08-21T15:18:35.682462,43.774553,9,9 8 5 5 8 4 0 1 11,0,30001,-1,-1,24,15.40699229739519
2023-08-21T15:18:39.782347,2023-08-21T15:19:10.643881,30.861534,9,4 0 9 2 7 8 0 9 11,0,30001,-1,-1,20,11.45512217340723
2023-08-21T15:19:11.416682,2023-08-21T15:20:21.396737,69.980055,9,2 2 0 2 6 5 1 3 7,0,30001,-1,-1,22,12.730580105936184
2023-08-21T15:20:22.181896,2023-08-21T15:21:06.862459,44.680563,9,4 3 11 10 1 2 1 10 10,0,30001,-1,-1,22,12.270700390170523
2023-08-21T15:21:08.136667,2023-08-21T15:21:22.119373,13.982706,9,8 10 11 10 6 9 7 6 7,1,12217,9,9,21,11.805582840174035
2023-08-21T15:21:24.408762,2023-08-21T15:22:29.156345,64.747583,9,3 1 2 1 4 1 2 1 5,0,30001,-1,-1,25,13.656916813972655
2023-08-21T15:22:30.468451,2023-08-21T15:22:32.775029,2.306578,9,10 7 4 8 5 3 3 10 1,1,2360,23,9,15,9.887315778912399
2023-08-21T15:22:33.118088,2023-08-21T15:23:46.121317,73.003229,9,8 11 7 8 0 0 1 0 2,1,25649,143,7,22,11.83513867680087
2023-08-21T15:23:47.131792,2023-08-21T15:24:29.008762,41.87697,9,5 8 3 0 7 7 2 2 9,0,30001,-1,-1,23,13.17570141434617
2023-08-21T15:24:30.590770,2023-08-21T15:26:01.000444,90.409674,9,4 11 4 0 0 4 5 8 1,0,30001,-1,-1,22,13.588506288671189
2023-08-21T15:26:02.416125,2023-08-21T15:26:47.018130,44.602005,9,4 3 6 2 5 7 7 4 5,0,30001,-1,-1,22,13.13612279180448
2023-08-21T15:26:48.253392,2023-08-21T15:28:53.766532,125.51314,9,4 0 4 11 11 4 4 2 2,0,30001,-1,-1,20,12.216814255017468
2023-08-21T15:28:55.004058,2023-08-21T15:29:56.228236,61.224178,9,5 3 5 4 2 2 6 5 5,0,30001,-1,-1,25,14.371037912826479
2023-08-21T15:29:57.046848,2023-08-21T15:32:07.055927,130.009079,9,6 9 9 7 10 3 0 4 4,0,30001,-1,-1,24,13.96677888425836
2023-08-21T15:32:09.073167,2023-08-21T15:32:09.209003,0.135836,9,1 0 0 0 7 3 6 8 7,1,9,5,5,5,3.260869565217391
2023-08-21T15:32:09.210363,2023-08-21T15:32:55.266372,46.056009,9,6 10 0 9 9 5 9 1 9,0,30001,-1,-1,21,12.700668031720378
2023-08-21T15:32:56.101100,2023-08-21T15:33:36.573398,40.472298,9,1 10 6 9 6 4 5 6 9,0,30001,-1,-1,23,13.886826139962343
2023-08-21T15:33:38.079896,2023-08-21T15:33:39.552467,1.472571,9,10 2 5 10 10 7 0 7 6,1,839,103,7,12,7.723628558803106
2023-08-21T15:33:39.603192,2023-08-21T15:34:20.477173,40.873981,9,3 0 5 9 0 5 2 9 5,0,30001,-1,-1,23,14.426645175123717
2023-08-21T15:34:22.480514,2023-08-21T15:35:01.022527,38.542013,9,8 1 8 0 4 1 10 8 10,0,30001,-1,-1,21,13.33797278023691
2023-08-21T15:35:02.432614,2023-08-21T15:35:44.261892,41.829278,10,5 2 4 6 9 10 0 7 9 7,0,30001,-1,-1,22,13.324716141800149
2023-08-21T15:35:45.868613,2023-08-21T15:36:31.411551,45.542938,10,8 1 9 6 3 6 5 3 6 10,0,30001,-1,-1,23,14.371655148163262
2023-08-21T15:36:33.348655,2023-08-21T15:38:02.748448,89.399793,10,4 2 4 2 5 1 11 8 0 9,0,30001,-1,-1,25,13.500044088176352
2023-08-21T15:38:03.655830,2023-08-21T15:38:47.130328,43.474498,10,11 9 0 0 4 9 5 7 5 2,0,30001,-1,-1,25,13.253860542775126
2023-08-21T15:38:47.919654,2023-08-21T15:40:04.922666,77.003012,10,3 0 5 7 11 3 1 5 5 8,0,30001,-1,-1,26,13.08883631187831
2023-08-21T15:40:05.944348,2023-08-21T15:40:45.290849,39.346501,10,5 9 4 3 1 1 10 2 2 9,0,30001,-1,-1,22,13.64402985320542
2023-08-21T15:40:48.356931,2023-08-21T15:41:55.955440,67.598509,10,5 9 1 6 2 2 7 8 11 8,0,30001,-1,-1,23,13.235290356745248
2023-08-21T15:41:57.019070,2023-08-21T15:42:40.315366,43.296296,10,3 11 11 3 3 6 1 1 6 3,0,30001,-1,-1,24,14.966570775934388
2023-08-21T15:42:46.227767,2023-08-21T15:43:03.017232,16.789465,10,2 1 4 8 7 7 10 8 8 8,1,6690,140,8,18,10.863805143682404
2023-08-21T15:43:03.641351,2023-08-21T15:44:02.316127,58.674776,10,9 10 8 11 3 2 7 6 10 11,0,30001,-1,-1,21,13.719557328457851
2023-08-21T15:44:03.820035,2023-08-21T15:45:02.675864,58.855829,10,8 3 3 10 7 2 9 9 10 5,0,30001,-1,-1,23,13.13374031438511
2023-08-21T15:45:03.655340,2023-08-21T15:45:12.129105,8.473765,10,1 5 1 8 3 4 7 10 10 1,1,3765,86,10,15,9.509068047652537
2023-08-21T15:45:12.722765,2023-08-21T15:45:12.825823,0.103058,10,3 10 9 7 8 7 5 7 6 1,1,121,22,8,9,5.504679144385027
2023-08-21T15:45:12.838375,2023-08-21T15:46:46.104974,93.266599,10,1 6 2 9 11 10 9 4 5 2,0,30001,-1,-1,23,13.92714382043627
2023-08-21T15:46:50.189375,2023-08-21T15:47:54.615082,64.425707,10,7 8 1 10 1 2 2 4 3 0,0,30001,-1,-1,20,12.076427595429834
2023-08-21T15:47:55.894630,2023-08-21T15:48:04.051866,8.157236,10,3 5 2 0 0 8 8 10 5 0,1,5347,10,10,20,12.628426934773966
2023-08-21T15:48:05.347701,2023-08-21T15:48:46.856327,41.508626,10,2 3 6 7 2 0 1 0 3 11,0,30001,-1,-1,24,14.930101632763636
2023-08-21T15:48:49.635477,2023-08-21T15:49:34.509337,44.87386,10,4 4 3 4 4 3 7 2 11 11,0,30001,-1,-1,23,12.946934575253476
2023-08-21T15:49:36.219192,2023-08-21T15:50:38.220203,62.001011,10,2 7 4 3 11 2 10 5 2 11,0,30001,-1,-1,24,13.705461382112771
2023-08-21T15:50:39.563480,2023-08-21T15:51:29.940314,50.376834,10,9 8 1 1 8 4 0 8 0 5,0,30001,-1,-1,26,14.252519293678727
2023-08-21T15:51:31.766230,2023-08-21T15:52:45.260178,73.493948,11,4 7 3 1 3 7 10 3 6 7 8,0,30001,-1,-1,24,13.831669462737144
2023-08-21T15:52:46.957764,2023-08-21T15:53:18.622829,31.665065,11,6 9 2 4 8 1 6 5 4 6 8,0,30001,-1,-1,22,12.523872205938446
2023-08-21T15:53:20.780913,2023-08-21T15:54:18.560129,57.779216,11,1 3 10 9 5 1 9 11 11 1 5,0,30001,-1,-1,22,12.879948116560863
2023-08-21T15:54:19.800492,2023-08-21T15:55:25.644778,65.844286,11,10 11 4 5 9 6 4 0 9 10 1,0,30001,-1,-1,27,15.743088093903475
2023-08-21T15:55:27.507204,2023-08-21T15:56:16.074320,48.567116,11,8 0 5 9 5 1 6 6 3 8 9,0,30001,-1,-1,24,13.297999323775414
2023-08-21T15:56:17.055984,2023-08-21T15:56:54.198307,37.142323,11,6 8 8 4 0 0 7 2 7 3 0,0,30001,-1,-1,25,15.026078510683075
2023-08-21T15:57:03.804745,2023-08-21T15:57:38.711880,34.907135,11,9 10 7 2 7 0 10 7 4 3 1,0,30001,-1,-1,23,12.689226769823298
2023-08-21T15:57:39.721773,2023-08-21T15:58:16.450620,36.728847,11,1 10 6 2 1 8 10 5 7 9 9,0,30001,-1,-1,22,12.650524366323163
2023-08-21T15:58:17.286563,2023-08-21T15:58:50.371715,33.085152,11,11 1 0 3 8 10 7 2 3 11 11,0,30001,-1,-1,24,12.467350660495908
2023-08-21T15:58:51.387687,2023-08-21T15:59:31.203254,39.815567,11,8 5 1 11 0 11 1 3 0 2 9,0,30001,-1,-1,23,13.550583698133812
2023-08-21T15:59:32.696302,2023-08-21T16:00:23.881218,51.184916,11,0 0 7 11 3 5 9 6 7 3 10,0,30001,-1,-1,23,13.280896920374019
2023-08-21T16:00:25.191013,2023-08-21T16:02:49.522221,144.331208,11,9 0 2 3 3 11 9 0 4 6 7,0,30001,-1,-1,24,13.792849662894568
2023-08-21T16:02:50.942407,2023-08-21T16:03:37.598729,46.656322,11,10 3 8 1 1 5 5 5 0 3 4,0,30001,-1,-1,21,13.308588175930764
2023-08-21T16:03:39.681111,2023-08-21T16:04:12.385985,32.704874,11,2 7 4 1 11 7 5 7 4 0 9,0,30001,-1,-1,21,12.019229629532843
2023-08-21T16:04:13.980733,2023-08-21T16:04:56.552164,42.571431,11,4 8 5 5 0 9 2 3 1 3 0,0,30001,-1,-1,21,12.163932109415455
2023-08-21T16:04:57.221846,2023-08-21T16:05:47.120107,49.898261,11,11 6 2 5 0 3 10 5 8 5 1,0,30001,-1,-1,23,12.577580821662908
2023-08-21T16:05:47.782275,2023-08-21T16:06:35.426300,47.644025,11,5 4 7 6 2 2 5 2 2 7 0,0,30001,-1,-1,25,14.120195090681694
2023-08-21T16:06:36.663513,2023-08-21T16:07:33.891602,57.228089,11,0 8 0 8 9 8 0 8 7 0 7,0,30001,-1,-1,24,15.84500899418601
2023-08-21T16:07:43.729033,2023-08-21T16:08:36.791010,53.061977,11,5 3 0 9 7 4 2 7 7 0 8,0,30001,-1,-1,26,14.251860747167362
2023-08-21T16:08:37.913913,2023-08-21T16:09:20.990513,43.0766,11,0 9 10 3 6 3 3 4 0 11 3,0,30001,-1,-1,27,13.387427702308205
2023-08-21T16:09:22.765764,2023-08-21T16:10:05.582952,42.817188,12,8 8 0 11 0 11 9 5 6 8 11 1,0,30001,-1,-1,24,13.37545421081844
2023-08-21T16:10:06.799239,2023-08-21T16:11:04.582010,57.782771,12,0 8 6 2 1 5 5 2 0 7 8 8,0,30001,-1,-1,24,15.67704848014912
2023-08-21T16:11:07.225150,2023-08-21T16:12:49.722837,102.497687,12,8 3 10 8 1 0 0 7 2 0 4 5,0,30001,-1,-1,24,14.198627420968858
2023-08-21T16:12:51.120007,2023-08-21T16:13:39.954401,48.834394,12,3 10 11 8 11 11 6 7 11 0 5 2,0,30001,-1,-1,22,14.458162487753548
2023-08-21T16:13:42.902046,2023-08-21T16:14:21.351530,38.449484,12,1 3 11 6 3 6 8 1 11 0 5 9,0,30001,-1,-1,21,11.710253374109902
2023-08-21T16:14:22.230389,2023-08-21T16:15:18.196868,55.966479,12,5 6 11 9 8 11 4 7 9 10 8 7,0,30001,-1,-1,21,13.083290124457616
2023-08-21T16:15:19.078517,2023-08-21T16:16:06.957843,47.879326,12,2 0 5 5 9 1 1 10 9 2 3 5,0,30001,-1,-1,25,14.689098522084155
2023-08-21T16:16:09.566581,2023-08-21T16:17:24.975442,75.408861,12,9 9 7 9 5 1 0 11 9 0 2 2,0,30001,-1,-1,25,14.260175197361262
2023-08-21T16:17:26.336695,2023-08-21T16:18:03.403652,37.066957,12,6 1 6 8 11 7 2 0 4 0 1 4,0,30001,-1,-1,20,12.161627496186064
2023-08-21T16:18:05.526040,2023-08-21T16:18:55.654287,50.128247,12,2 7 10 8 10 2 9 6 5 10 11 7,0,30001,-1,-1,25,13.625405159929755
2023-08-21T16:18:56.731585,2023-08-21T16:19:42.519093,45.787508,12,3 11 2 10 5 4 1 11 4 2 6 11,0,30001,-1,-1,25,14.89360261777553
2023-08-21T16:19:44.566245,2023-08-21T16:20:21.313276,36.747031,12,3 6 11 10 3 2 9 0 11 3 11 7,0,30001,-1,-1,22,12.502638218928498
2023-08-21T16:20:22.455158,2023-08-21T16:20:56.371066,33.915908,12,8 11 3 4 0 4 3 11 1 0 8 7,0,30001,-1,-1,26,12.705406156731806
2023-08-21T16:20:57.517535,2023-08-21T16:21:29.481494,31.963959,12,6 5 6 10 1 9 4 8 4 2 7 2,0,30001,-1,-1,22,12.10733080820598
2023-08-21T16:21:30.628782,2023-08-21T16:22:20.263811,49.635029,12,10 7 8 0 5 3 8 11 4 7 3 11,0,30001,-1,-1,20,13.054139444211179
2023-08-21T16:22:23.264104,2023-08-21T16:23:29.266823,66.002719,12,1 2 4 3 8 3 6 1 0 9 0 3,0,30001,-1,-1,24,12.396236661552368
2023-08-21T16:23:30.301740,2023-08-21T16:24:23.113314,52.811574,12,2 10 2 1 4 0 2 10 6 5 4 7,0,30001,-1,-1,21,12.273741001069453
2023-08-21T16:24:24.005281,2023-08-21T16:25:48.833237,84.827956,12,0 9 11 2 3 8 7 3 1 1 11 1,0,30001,-1,-1,20,11.820112101843716
2023-08-21T16:25:49.619098,2023-08-21T16:26:37.305872,47.686774,12,5 3 3 5 10 1 10 2 9 10 3 6,0,30001,-1,-1,26,14.143416114053437
2023-08-21T16:26:39.522962,2023-08-21T16:27:41.822186,62.299224,12,8 1 6 11 0 4 6 4 2 3 6 10,0,30001,-1,-1,24,14.148798281999236
2023-08-21T16:27:42.798996,2023-08-21T16:28:27.305114,44.506118,13,7 10 11 0 7 3 6 6 4 7 7 0 3,0,30001,-1,-1,24,13.078657907820356
2023-08-21T16:28:28.818741,2023-08-21T16:29:03.128282,34.309541,13,0 3 4 3 7 3 8 7 11 9 8 5 5,0,30001,-1,-1,21,12.18349300782589
2023-08-21T16:29:04.865474,2023-08-21T16:29:45.641374,40.7759,13,8 11 9 11 4 9 4 5 8 1 4 7 0,0,30001,-1,-1,22,12.290161428493528
2023-08-21T16:29:47.219331,2023-08-21T16:30:31.868127,44.648796,13,8 7 11 4 3 6 10 9 1 3 2 1 5,0,30001,-1,-1,25,14.72490903399558
2023-08-21T16:30:33.838873,2023-08-21T16:31:10.088932,36.250059,13,10 6 6 7 5 7 6 3 6 6 8 0 5,0,30001,-1,-1,21,12.743780121537888
2023-08-21T16:31:11.286355,2023-08-21T16:32:02.047139,50.760784,13,8 1 11 10 10 6 7 7 9 7 5 7 7,0,30001,-1,-1,25,13.084544918132085
2023-08-21T16:32:03.303568,2023-08-21T16:32:46.015363,42.711795,13,2 3 6 9 2 5 4 11 0 9 10 9 1,0,30001,-1,-1,26,14.451380600502763
2023-08-21T16:32:48.578004,2023-08-21T16:34:05.575364,76.99736,13,10 0 3 8 6 9 7 10 8 9 9 2 3,0,30001,-1,-1,24,14.809766656642688
2023-08-21T16:34:08.985762,2023-08-21T16:34:42.646715,33.660953,13,8 3 0 3 5 7 9 9 11 11 9 10 0,0,30001,-1,-1,22,12.141013532558581
2023-08-21T16:34:43.868182,2023-08-21T16:35:22.146462,38.27828,13,7 8 6 3 8 7 6 4 4 0 0 9 5,0,30001,-1,-1,25,13.274943803720305
