,0,1
0,0.0,0.23944702253908806
1,100.0,0.24017531485195584
2,200.0,0.24898907126929543
3,300.0,0.25774324756083655
4,400.0,0.2546487652388527
5,500.0,0.259733875827003
6,600.0,0.2655349804886301
7,700.0,0.26546292910161823
8,800.0,0.27117162248231813
9,900.0,0.2740639204318256
10,1000.0,0.27545026948553186
11,1100.0,0.27371885009841
12,1200.0,0.26496386522749515
13,1300.0,0.26039681308217133
14,1400.0,0.25784047974136554
15,1500.0,0.25194200293054575
16,1600.0,0.243191555584824
17,1700.0,0.24635788180513785
18,1800.0,0.23891114657273732
19,1900.0,0.24031223907880345
20,2000.0,0.23729950529921354
21,2100.0,0.23563693145822848
22,2200.0,0.23831302134494842
23,2300.0,0.23873396231594093
24,2400.0,0.23085658379695567
25,2500.0,0.23335949216141938
26,2600.0,0.231113437312187
27,2700.0,0.22294556807445193
28,2800.0,0.2188893699625328
29,2900.0,0.22348201388341168
30,3000.0,0.2189890624174022
31,3100.0,0.22251731109455286
32,3200.0,0.22542271995251578
33,3300.0,0.23241756993418944
34,3400.0,0.2261234600049059
35,3500.0,0.22254367923180857
36,3600.0,0.2284719671321748
37,3700.0,0.22770486880467786
38,3800.0,0.218753296664045
39,3900.0,0.22254576386245076
40,4000.0,0.2237568086341454
41,4100.0,0.2167953984153045
42,4200.0,0.21391222805817206
43,4300.0,0.20976441246323738
44,4400.0,0.2099912188725896
45,4500.0,0.20555160108490264
46,4600.0,0.2089352415730717
47,4700.0,0.2150477220618655
48,4800.0,0.21015074066696815
49,4900.0,0.2138663432341466
50,5000.0,0.20599805158644696
51,5100.0,0.20330360089171987
52,5200.0,0.2010145069115121
53,5300.0,0.21019896423191906
54,5400.0,0.1987057434273521
55,5500.0,0.1987479430697284
56,5600.0,0.19655908331925265
57,5700.0,0.19681320704996538
58,5800.0,0.20036199282685746
59,5900.0,0.19759002609770263
60,6000.0,0.18554868160342902
61,6100.0,0.18903893645917752
62,6200.0,0.18449844787892491
63,6300.0,0.18336402021528392
64,6400.0,0.1748298862844362
65,6500.0,0.1752310973143203
66,6600.0,0.17570796381193152
67,6700.0,0.1788375779083596
68,6800.0,0.17310190466153563
69,6900.0,0.16876771595431095
70,7000.0,0.1823779477739797
71,7100.0,0.17566082772452146
72,7200.0,0.1689987254450877
73,7300.0,0.1726278224738496
74,7400.0,0.17215350767075738
75,7500.0,0.17412572067259155
76,7600.0,0.18191998777127877
77,7700.0,0.19158997396898708
78,7800.0,0.1987396452571398
79,7900.0,0.19836934880346027
80,8000.0,0.19387064474599067
81,8100.0,0.19510145029026382
82,8200.0,0.19825379378027452
83,8300.0,0.19590722015158354
84,8400.0,0.19466035253531105
85,8500.0,0.19737322949824335
86,8600.0,0.19555295820185184
