,epoch,loss
0,0.0,0.14452657879297187
1,100.0,0.13895560591929015
2,200.0,0.14201703122987416
3,300.0,0.1436706843697963
4,400.0,0.14539349036930754
5,500.0,0.1520786052514491
6,600.0,0.1431304175428364
7,700.0,0.14488553195180912
8,800.0,0.1444542571813165
9,900.0,0.14610149707755699
10,1000.0,0.14915598421157464
11,1100.0,0.1440466342955275
12,1200.0,0.13734139358965297
13,1300.0,0.13548890924414392
14,1400.0,0.1321475306299823
15,1500.0,0.12804849502458937
16,1600.0,0.12377491494954765
17,1700.0,0.13025112068837483
18,1800.0,0.11654120899336153
19,1900.0,0.12233976943982712
20,2000.0,0.12336642575027831
21,2100.0,0.1285167896743457
22,2200.0,0.12924752713768006
23,2300.0,0.12655602053330042
24,2400.0,0.12935071456668504
25,2500.0,0.13150654210830437
26,2600.0,0.13432029421780728
27,2700.0,0.13765387164489534
28,2800.0,0.13321953123994879
29,2900.0,0.1371543876748432
30,3000.0,0.13966760411685486
31,3100.0,0.13763617998782082
32,3200.0,0.14072443534683732
33,3300.0,0.14210071044904765
34,3400.0,0.1476460776364393
35,3500.0,0.14772023685465777
36,3600.0,0.14488990974194943
37,3700.0,0.1371920367791316
38,3800.0,0.13809925405520526
39,3900.0,0.13785955451356477
40,4000.0,0.13577378607412272
41,4100.0,0.1368576326483612
42,4200.0,0.1373365879343822
43,4300.0,0.13735766029281823
44,4400.0,0.1441889426032099
45,4500.0,0.14112388254406655
46,4600.0,0.13690601785760773
47,4700.0,0.12722813726114698
48,4800.0,0.12314755093735183
49,4900.0,0.12520768240360727
50,5000.0,0.1296437423621924
51,5100.0,0.1274280751769383
52,5200.0,0.12526114795405835
53,5300.0,0.13414026094602627
54,5400.0,0.13664581452480407
55,5500.0,0.13751454903469615
56,5600.0,0.13710337558377972
57,5700.0,0.14127059373140843
58,5800.0,0.13909122980280902
59,5900.0,0.1372437165886533
60,6000.0,0.1363508780816055
61,6100.0,0.141058405282361
62,6200.0,0.13870160609681265
63,6300.0,0.1371725875322514
64,6400.0,0.1393423908156135
65,6500.0,0.14047302079928353
66,6600.0,0.13625315163817306
67,6700.0,0.1363704799574033
68,6800.0,0.134157552033418
69,6900.0,0.12693763720258905
70,7000.0,0.12801601399067683
71,7100.0,0.12926339328509523
72,7200.0,0.13471853374016324
73,7300.0,0.13967649713840596
74,7400.0,0.13915235586856395
75,7500.0,0.13807347823494326
76,7600.0,0.13832814130239857
77,7700.0,0.13520109374145392
78,7800.0,0.1310913281749669
79,7900.0,0.13012750550680385
80,8000.0,0.13211184587949523
81,8100.0,0.13331311088389183
82,8200.0,0.12673282667260138
83,8300.0,0.12285102593213258
84,8400.0,0.12056920820979067
85,8500.0,0.12169644237868837
86,8600.0,0.122518932338856
87,8700.0,0.1163501151678784
88,8800.0,0.12014373559456797
89,8900.0,0.12455049797184682
90,9000.0,0.12654960213941016
91,9100.0,0.13289643392127984
92,9200.0,0.13826456121829045
93,9300.0,0.13274362360991276
94,9400.0,0.13255016402228936
95,9500.0,0.12863634792689704
96,9600.0,0.1279763614496181
97,9700.0,0.12266562774446801
98,9800.0,0.11898604570823863
99,9900.0,0.1150150998880242
100,10000.0,0.11414124016171112
101,10100.0,0.11609259800779137
102,10200.0,0.1120522522754322
103,10300.0,0.11456984926316498
104,10400.0,0.12011610949270685
105,10500.0,0.12046488770496164
106,10600.0,0.1280575515772986
107,10700.0,0.12846899891971253
108,10800.0,0.13240803492324033
109,10900.0,0.1289254883384287
110,11000.0,0.13002329243059674
111,11100.0,0.12888725217243593
112,11200.0,0.1326077935744406
113,11300.0,0.12898873798411148
114,11400.0,0.1290763799579958
115,11500.0,0.13171489056091448
116,11600.0,0.1290898592633216
117,11700.0,0.12780632739501588
118,11800.0,0.12438643184193854
119,11900.0,0.12365684093278967
120,12000.0,0.1247284228383077
121,12100.0,0.12048148063604959
122,12200.0,0.11755810346005696
123,12300.0,0.11763634259298089
124,12400.0,0.11618874752722615
125,12500.0,0.11523013658286857
126,12600.0,0.11536527671955737
127,12700.0,0.11199020815720705
128,12800.0,0.111645723045021
129,12900.0,0.11204378882504537
130,13000.0,0.11968021462270248
131,13100.0,0.12691399908356768
132,13200.0,0.1280986541647127
133,13300.0,0.12559653079253577
134,13400.0,0.12012071862963096
135,13500.0,0.11964670478611687
136,13600.0,0.12081691960834892
137,13700.0,0.11875904246155346
138,13800.0,0.12136299857630829
139,13900.0,0.12127008344006356
140,14000.0,0.12277258105222308
141,14100.0,0.12084388507689117
142,14200.0,0.12682590347284664
143,14300.0,0.12494424238004508
144,14400.0,0.12147018299278448
145,14500.0,0.1242744497235713
146,14600.0,0.13166980684730917
147,14700.0,0.12837319976507164
148,14800.0,0.12946544263770485
149,14900.0,0.12548346517591427
150,15000.0,0.12220160710988101
151,15100.0,0.11918735464753265
152,15200.0,0.12071819063732947
153,15300.0,0.11852800063657373
154,15400.0,0.12289558115818616
155,15500.0,0.12416559063662885
156,15600.0,0.12548304970636145
157,15700.0,0.12468592216015624
158,15800.0,0.1256852286438589
159,15900.0,0.12472121616643991
160,16000.0,0.12451434036145981
161,16100.0,0.1260772823337947
162,16200.0,0.12774680979496325
163,16300.0,0.1304526178076609
164,16400.0,0.13298102609653248
165,16500.0,0.13613223085155363
166,16600.0,0.13097422152193935
167,16700.0,0.13180459427699454
168,16800.0,0.13156049347091034
169,16900.0,0.13224325542318735
170,17000.0,0.13194304496768672
171,17100.0,0.12865519667926412
172,17200.0,0.12877588721310995
173,17300.0,0.1312293570692657
174,17400.0,0.13185861460047188
175,17500.0,0.13034272998090662
176,17600.0,0.1232769928286675
177,17700.0,0.12264697586404628
178,17800.0,0.12305845582801885
179,17900.0,0.11756160739604965
180,18000.0,0.1217200807233641
181,18100.0,0.12164717358157304
182,18200.0,0.11908376349405227
183,18300.0,0.11790332931696698
184,18400.0,0.11474746388408956
185,18500.0,0.11054252097012518
186,18600.0,0.10545245845689617
187,18700.0,0.10374230430151882
188,18800.0,0.1021025730308751
189,18900.0,0.10128621713176841
190,19000.0,0.10808056638962596
191,19100.0,0.11398010074386006
192,19200.0,0.10591000136040528
